,Unnamed: 0,img_name,category,beauty_scores,score,score_bag
374,"['11525', '11268', '3602', '2549']","['5621117240.jpg', '165292659.jpg', '8421056188.jpg', '1173647116.jpg']","['people', 'nature', 'nature', 'animals']","['[4, 2, 4, 4, 2]', '[3, 3, 3, 4, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 3, 4, 4, 3, 4, 3, 4]']","['2', '2', '2', '2']","""2"""
375,"['5268', '8600', '460', '6953']","['5947246640.jpg', '318312861.jpg', '5960443038.jpg', '268258071.jpg']","['nature', 'people', 'people', 'nature']","['[2, 3, 2, 3, 2]', '[2, 3, 3, 2, 2]', '[2, 2, 2, 2, 2]', '[3, 2, 3, 2, 2]']","['1', '1', '1', '1']","""1"""
376,"['11683', '4522', '8950', '9002']","['7238986594.jpg', '7701836058.jpg', '7730701026.jpg', '530894516.jpg']","['animals', 'urban', 'animals', 'nature']","['[5, 5, 5, 5, 4, 4, 5, 4, 5, 5, 5]', '[4, 4, 5, 5, 5, 5, 5, 4, 5, 4]', '[4, 3, 2, 3, 3]', '[2, 3, 3, 3, 3]']","['4', '4', '2', '2']","""4"""
377,"['9750', '11293', '12923', '6349']","['5935519075.jpg', '6027500667.jpg', '6653793001.jpg', '5842993782.jpg']","['animals', 'animals', 'animals', 'animals']","['[4, 4, 3, 4, 4, 3]', '[4, 5, 4, 4, 4]', '[4, 3, 5, 4, 3, 3]', '[4, 4, 3, 4, 4]']","['3', '3', '3', '3']","""3"""
378,"['2909', '9993', '6383', '650']","['5913631637.jpg', '3427019431.jpg', '8182685717.jpg', '7455163346.jpg']","['animals', 'nature', 'people', 'urban']","['[3, 3, 3, 4, 4, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
379,"['3682', '2133', '3217', '13296']","['7153599681.jpg', '7989835842.jpg', '2071431325.jpg', '4501887989.jpg']","['urban', 'people', 'nature', 'people']","['[2, 2, 2, 2, 2, 2]', '[2, 2, 3, 2, 3]', '[2, 2, 2, 3, 3]', '[2, 3, 2, 3, 3, 2, 3, 2, 3, 2]']","['1', '1', '1', '1']","""1"""
380,"['6388', '13308', '12537', '3037']","['8159628343.jpg', '8354047717.jpg', '5438195537.jpg', '4388028416.jpg']","['animals', 'animals', 'people', 'urban']","['[4, 5, 5, 5, 5]', '[5, 5, 5, 4, 5, 4, 5, 5, 5, 5]', '[4, 4, 4, 2, 4]', '[3, 4, 4, 4, 3, 3, 3, 3, 2, 3, 4, 3]']","['4', '4', '3', '2']","""4"""
381,"['12938', '6162', '10296', '3305']","['3391168464.jpg', '8496283992.jpg', '4572400344.jpg', '331482615.jpg']","['urban', 'animals', 'people', 'people']","['[3, 4, 4, 3, 4]', '[4, 4, 4, 4, 3, 4, 4, 4, 4, 4]', '[3, 4, 3, 4, 4]', '[4, 4, 4, 5, 4]']","['3', '3', '3', '3']","""3"""
382,"['10604', '6699', '13442', '8955']","['4854676035.jpg', '5566770234.jpg', '214895997.jpg', '2495113228.jpg']","['animals', 'nature', 'animals', 'nature']","['[3, 2, 3, 3, 4]', '[3, 2, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
383,"['12113', '10673', '8696', '7606']","['8068569785.jpg', '2080046687.jpg', '4026974913.jpg', '7932857380.jpg']","['urban', 'nature', 'urban', 'urban']","['[2, 2, 3, 3, 3, 2, 2]', '[3, 3, 1, 2, 3]', '[2, 3, 2, 3, 2, 2]', '[3, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
384,"['10269', '9595', '1106', '12596']","['2214125181.jpg', '5241719485.jpg', '389552154.jpg', '6235366102.jpg']","['urban', 'animals', 'urban', 'animals']","['[5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4]', '[5, 5, 5, 5, 4, 5, 4, 4, 5, 4]', '[4, 4, 3, 3, 4]', '[4, 4, 5, 4, 4, 3, 3, 4, 3, 4]']","['4', '4', '3', '3']","""4"""
385,"['3278', '11817', '379', '4050']","['523499111.jpg', '3497018696.jpg', '4978287129.jpg', '239168376.jpg']","['urban', 'nature', 'people', 'people']","['[3, 4, 5, 4, 3]', '[5, 4, 4, 4, 5, 4, 5, 2, 5, 5]', '[3, 3, 3, 3, 2]', '[3, 3, 2, 2, 2]']","['3', '3', '2', '1']","""3"""
386,"['8192', '9983', '13573', '2423']","['5200907689.jpg', '6141688788.jpg', '3956203624.jpg', '401778482.jpg']","['people', 'nature', 'nature', 'people']","['[4, 3, 3, 4, 3]', '[3, 3, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[2, 2, 2, 1, 2]']","['2', '2', '2', '1']","""2"""
387,"['453', '170', '1507', '7665']","['5346871247.jpg', '4688790209.jpg', '5430045480.jpg', '5061779573.jpg']","['people', 'nature', 'nature', 'urban']","['[2, 3, 3, 2, 2]', '[2, 2, 2, 2, 3]', '[2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 3, 3]', '[2, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
388,"['33', '6199', '8682', '5943']","['5982317572.jpg', '8439883880.jpg', '229344063.jpg', '4904116886.jpg']","['animals', 'people', 'people', 'people']","['[3, 4, 5, 4, 3]', '[4, 3, 5, 4, 4]', '[2, 3, 3, 3, 3]', '[4, 3, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
389,"['10883', '4173', '9937', '12893']","['3545797080.jpg', '8417992768.jpg', '2604714835.jpg', '1702812635.jpg']","['nature', 'urban', 'people', 'people']","['[3, 3, 3, 4, 2, 3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 2, 2, 3]']","['2', '2', '2', '2']","""2"""
390,"['6508', '3940', '11469', '1459']","['2427778046.jpg', '182782455.jpg', '275494519.jpg', '8267118152.jpg']","['nature', 'people', 'people', 'people']","['[1, 1, 3, 2, 3]', '[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
391,"['9366', '10649', '8207', '2781']","['3186012706.jpg', '7664156482.jpg', '7846194554.jpg', '8132334451.jpg']","['animals', 'people', 'urban', 'animals']","['[4, 4, 4, 4, 4]', '[4, 4, 3, 3, 4]', '[3, 3, 4, 3, 3]', '[4, 4, 3, 4, 5]']","['3', '3', '2', '3']","""3"""
392,"['5662', '4515', '12000', '7071']","['252780285.jpg', '208317793.jpg', '6086263826.jpg', '249932384.jpg']","['animals', 'nature', 'animals', 'people']","['[4, 3, 3, 3, 3]', '[3, 4, 3, 3, 3]', '[3, 3, 4, 4, 3]', '[3, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
393,"['181', '4351', '12734', '1366']","['4970681991.jpg', '4686452467.jpg', '5806943662.jpg', '2611954333.jpg']","['nature', 'nature', 'animals', 'people']","['[3, 2, 2, 2, 3]', '[3, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
394,"['10490', '13495', '813', '11860']","['354177349.jpg', '5632371661.jpg', '8283341959.jpg', '155343130.jpg']","['urban', 'nature', 'urban', 'animals']","['[5, 4, 4, 5, 4]', '[3, 4, 4, 3, 4]', '[4, 4, 4, 4, 5, 3, 5, 4, 4, 4]', '[5, 4, 4, 4, 5, 4]']","['3', '3', '3', '3']","""3"""
395,"['3115', '9582', '11140', '4370']","['1700238177.jpg', '4467091958.jpg', '4252818205.jpg', '6121426104.jpg']","['people', 'people', 'people', 'people']","['[3, 3, 3, 2, 3]', '[3, 3, 3, 3, 3]', '[2, 3, 2, 3, 3, 2, 2, 3, 3, 3]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
396,"['12075', '4766', '1695', '7800']","['196943310.jpg', '767511158.jpg', '5584430423.jpg', '6433762815.jpg']","['people', 'animals', 'nature', 'urban']","['[3, 2, 2, 3, 2, 3, 3, 2, 2, 2]', '[2, 2, 3, 3, 2]', '[4, 4, 1, 2, 1]', '[3, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
397,"['6535', '1508', '9749', '11075']","['4577136658.jpg', '264146008.jpg', '5332775890.jpg', '3292332340.jpg']","['animals', 'nature', 'people', 'animals']","['[3, 4, 4, 4, 3, 4]', '[4, 5, 5, 4, 4]', '[3, 3, 3, 4, 3]', '[4, 4, 4, 3, 4]']","['3', '3', '2', '3']","""3"""
398,"['12123', '350', '7964', '3431']","['5341594472.jpg', '8469903388.jpg', '27983950.jpg', '5066180306.jpg']","['people', 'people', 'nature', 'people']","['[5, 2, 2, 1, 4]', '[2, 3, 3, 3, 4]', '[3, 2, 3, 3, 3]', '[3, 2, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
399,"['5308', '12776', '9297', '8796']","['8490448020.jpg', '4106280792.jpg', '5048555935.jpg', '2058379678.jpg']","['nature', 'urban', 'nature', 'urban']","['[2, 3, 2, 2, 2]', '[3, 2, 2, 2, 3]', '[2, 2, 2, 3, 2]', '[2, 2, 3, 2, 3]']","['1', '1', '1', '1']","""1"""
400,"['377', '6364', '4103', '4881']","['2840619443.jpg', '7749268842.jpg', '8198576276.jpg', '4771012722.jpg']","['nature', 'animals', 'animals', 'animals']","['[2, 4, 4, 4, 4]', '[4, 4, 4, 4, 5]', '[4, 5, 4, 4, 5]', '[3, 4, 4, 4, 4, 3]']","['3', '3', '3', '3']","""3"""
401,"['244', '1965', '11143', '13514']","['1118039845.jpg', '6082773673.jpg', '2481678672.jpg', '3934675380.jpg']","['animals', 'nature', 'nature', 'urban']","['[3, 3, 3, 4, 3]', '[2, 4, 4, 3, 3]', '[3, 3, 3, 4, 3]', '[3, 3, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
402,"['5437', '199', '516', '12567']","['6021057275.jpg', '5871384792.jpg', '6736249831.jpg', '5960562059.jpg']","['urban', 'animals', 'people', 'nature']","['[3, 2, 2, 2, 2, 2, 5, 2, 3, 2]', '[3, 2, 2, 2, 2]', '[2, 3, 2, 2, 3, 2, 2, 2, 3, 2]', '[2, 3, 3, 2, 2]']","['1', '1', '1', '1']","""1"""
403,"['13337', '4136', '3091', '1877']","['5405194352.jpg', '2346128637.jpg', '6260329772.jpg', '3828927983.jpg']","['animals', 'nature', 'nature', 'urban']","['[3, 4, 4, 5, 4]', '[4, 5, 5, 4, 5, 1, 2, 4, 4, 1]', '[4, 4, 4, 3, 4, 4, 4, 5, 3, 4, 5, 4, 5, 4, 5]', '[4, 4, 3, 4, 4, 4, 4, 3, 3, 3]']","['3', '3', '3', '3']","""3"""
404,"['5677', '1416', '2020', '13189']","['6850710544.jpg', '119712879.jpg', '4276942475.jpg', '3808606294.jpg']","['urban', 'animals', 'nature', 'urban']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 2]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
405,"['7034', '359', '2845', '3872']","['6814042806.jpg', '5786223890.jpg', '2350195671.jpg', '6400800933.jpg']","['animals', 'nature', 'nature', 'animals']","['[2, 3, 2, 3, 2, 2, 2, 2, 2, 2]', '[3, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]', '[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
406,"['8136', '8198', '5264', '3482']","['6011050419.jpg', '8087886801.jpg', '4711325331.jpg', '6106276491.jpg']","['urban', 'nature', 'urban', 'urban']","['[5, 4, 3, 5, 5]', '[4, 5, 4, 4, 4]', '[3, 3, 4, 4, 3, 3]', '[5, 4, 3, 5, 4, 4, 5, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
407,"['5023', '11105', '1197', '4982']","['4873268766.jpg', '6262918483.jpg', '8109668382.jpg', '6042136858.jpg']","['nature', 'urban', 'urban', 'urban']","['[3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[4, 3, 3, 3, 4]', '[3, 4, 3, 3, 4, 2, 3, 4, 4]']","['2', '2', '2', '2']","""2"""
408,"['12569', '9368', '2929', '13159']","['5726637660.jpg', '7726210022.jpg', '5874766975.jpg', '8208500591.jpg']","['animals', 'urban', 'urban', 'animals']","['[3, 2, 2, 2, 3]', '[2, 1, 2, 2, 2, 2]', '[3, 2, 2, 2, 2, 2]', '[2, 2, 2, 3, 3]']","['1', '1', '1', '1']","""1"""
409,"['12809', '4539', '6123', '12651']","['3233519812.jpg', '301564383.jpg', '3668709029.jpg', '8500089467.jpg']","['urban', 'animals', 'animals', 'animals']","['[4, 4, 4, 4, 3, 3, 4, 3, 3, 5]', '[4, 4, 4, 3, 4, 4, 4]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 4, 3, 3]']","['3', '3', '3', '2']","""3"""
410,"['10274', '166', '3396', '11376']","['8463875260.jpg', '351176568.jpg', '5932453050.jpg', '5321679238.jpg']","['nature', 'urban', 'nature', 'nature']","['[4, 2, 4, 3, 3]', '[4, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
411,"['8005', '9554', '2705', '5818']","['2225544200.jpg', '6500299697.jpg', '4997187625.jpg', '8145361342.jpg']","['people', 'urban', 'nature', 'nature']","['[2, 2, 2, 2, 3]', '[2, 2, 3, 3, 3, 2, 3, 3, 2, 2]', '[2, 3, 2, 2, 2]', '[3, 3, 2, 3, 3, 3, 3, 3, 1, 1]']","['1', '1', '1', '1']","""1"""
412,"['1714', '6224', '2653', '1755']","['6321678485.jpg', '7270318444.jpg', '4129694102.jpg', '6967256722.jpg']","['people', 'animals', 'urban', 'people']","['[4, 4, 4, 4, 4, 3, 4, 4, 4, 4]', '[3, 3, 4, 4, 4]', '[4, 3, 4, 4, 5, 4]', '[4, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
413,"['7354', '11913', '2057', '11407']","['180779439.jpg', '3632309989.jpg', '3746051480.jpg', '159645373.jpg']","['urban', 'nature', 'animals', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 5, 3]', '[2, 4, 4, 2, 3, 3, 4, 2, 4, 4]']","['2', '2', '2', '2']","""2"""
414,"['6865', '8386', '9608', '12109']","['6811194858.jpg', '4741720197.jpg', '6702195557.jpg', '3844562148.jpg']","['urban', 'animals', 'animals', 'urban']","['[2, 2, 2, 1, 2, 2, 2, 3, 2, 2]', '[2, 2, 2, 2, 2, 2]', '[3, 3, 2, 2, 2]', '[2, 2, 2, 2, 3, 3]']","['1', '1', '1', '1']","""1"""
415,"['9198', '8545', '2001', '2318']","['5142789023.jpg', '2967714680.jpg', '7182690700.jpg', '5145648361.jpg']","['nature', 'animals', 'people', 'urban']","['[4, 4, 4, 3, 4]', '[5, 3, 5, 4, 4]', '[4, 4, 3, 4, 4]', '[3, 2, 4, 4, 3]']","['3', '3', '3', '2']","""3"""
416,"['12811', '11802', '9209', '12167']","['6687865703.jpg', '6972533996.jpg', '456414306.jpg', '7902225170.jpg']","['nature', 'people', 'nature', 'animals']","['[3, 3, 3, 3, 3]', '[4, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
417,"['9791', '12897', '6191', '9961']","['2373186216.jpg', '441566468.jpg', '7012305755.jpg', '7090728535.jpg']","['animals', 'nature', 'people', 'nature']","['[3, 3, 2, 2, 2]', '[3, 1, 3, 2, 3]', '[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 4]']","['1', '1', '1', '1']","""1"""
418,"['11055', '9649', '4105', '2098']","['8116178062.jpg', '5494306777.jpg', '7789840378.jpg', '5253490327.jpg']","['people', 'nature', 'people', 'people']","['[5, 3, 4, 3, 4, 3, 4, 4, 4, 4]', '[3, 3, 5, 3, 4]', '[4, 5, 4, 4, 4]', '[3, 3, 3, 2, 3]']","['3', '3', '3', '2']","""3"""
419,"['6472', '8481', '3226', '13094']","['6608317311.jpg', '5347476710.jpg', '5967908275.jpg', '8010038624.jpg']","['people', 'people', 'people', 'animals']","['[3, 3, 3, 3, 2]', '[3, 4, 3, 3, 2]', '[3, 3, 3, 3, 3]', '[3, 4, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
420,"['7537', '7841', '11457', '2118']","['4903863525.jpg', '3415740065.jpg', '2793631238.jpg', '461219758.jpg']","['nature', 'people', 'people', 'people']","['[2, 2, 3, 3, 2, 2, 4, 2, 3, 2]', '[3, 2, 2, 1, 2, 2, 2, 1, 2, 1]', '[2, 2, 2, 2, 2]', '[1, 4, 2, 2, 1]']","['1', '1', '1', '1']","""1"""
421,"['754', '12972', '9052', '92']","['2508701131.jpg', '228511027.jpg', '4645438977.jpg', '22412729.jpg']","['people', 'animals', 'urban', 'people']","['[3, 4, 4, 4, 4]', '[5, 3, 4, 3, 3]', '[3, 3, 4, 4, 2, 4, 4, 4, 4, 3, 4]', '[3, 4, 3, 4, 5]']","['3', '3', '3', '3']","""3"""
422,"['7912', '10075', '1558', '10155']","['237439937.jpg', '3892999833.jpg', '4224446594.jpg', '106575152.jpg']","['nature', 'urban', 'people', 'urban']","['[2, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 2, 2, 5, 3]', '[3, 3, 3, 4, 3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
423,"['11024', '9429', '2081', '3136']","['8017725091.jpg', '6189909475.jpg', '6927061477.jpg', '4500613470.jpg']","['animals', 'people', 'urban', 'people']","['[5, 4, 4, 3, 5, 4]', '[3, 3, 4, 3, 4, 3, 4, 3, 3, 5]', '[3, 3, 4, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
424,"['11842', '1671', '8814', '9118']","['6266659661.jpg', '37143960.jpg', '5953606895.jpg', '390191405.jpg']","['urban', 'urban', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[2, 2, 3, 4, 4]']","['2', '2', '2', '2']","""2"""
425,"['7699', '7845', '12294', '4928']","['2499983611.jpg', '8342472924.jpg', '3442184605.jpg', '5045106447.jpg']","['animals', 'nature', 'animals', 'people']","['[5, 4, 4, 4, 4]', '[3, 3, 4, 4, 5, 4, 4, 4, 5, 5]', '[3, 3, 2, 3, 3]', '[5, 3, 5, 3, 4]']","['3', '3', '2', '3']","""3"""
426,"['5557', '5582', '2109', '7767']","['181965509.jpg', '7803111718.jpg', '4845249194.jpg', '7494018838.jpg']","['nature', 'animals', 'people', 'animals']","['[3, 3, 3, 3, 3]', '[3, 3, 2, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3]', '[3, 2, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
427,"['4326', '12194', '6386', '4891']","['2668010391.jpg', '7934349170.jpg', '5802317667.jpg', '694966597.jpg']","['urban', 'nature', 'nature', 'nature']","['[5, 4, 4, 4, 5]', '[4, 5, 5, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 5, 4]']","['3', '3', '2', '3']","""3"""
428,"['12441', '7055', '12409', '11184']","['4510912375.jpg', '3876594517.jpg', '2305422624.jpg', '8469355180.jpg']","['animals', 'nature', 'nature', 'people']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 4, 4, 3, 4]', '[2, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
429,"['6976', '779', '4613', '7493']","['3286667641.jpg', '8469844629.jpg', '6146394754.jpg', '8037885053.jpg']","['urban', 'animals', 'urban', 'urban']","['[4, 3, 4, 3, 4]', '[4, 3, 4, 4, 5]', '[3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
430,"['2407', '4214', '472', '5033']","['8170223760.jpg', '3836037638.jpg', '1554666625.jpg', '5182547349.jpg']","['urban', 'animals', 'animals', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 4, 3, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
431,"['531', '6', '911', '10812']","['6967920914.jpg', '7864498360.jpg', '5180104626.jpg', '6776246175.jpg']","['nature', 'animals', 'nature', 'urban']","['[4, 5, 4, 4, 5]', '[4, 4, 4, 4, 4]', '[4, 5, 4, 3, 3]', '[3, 4, 4, 3, 3]']","['3', '3', '3', '2']","""3"""
432,"['9923', '7739', '6987', '10354']","['2343274179.jpg', '4780242710.jpg', '323325232.jpg', '5961789882.jpg']","['nature', 'nature', 'nature', 'people']","['[3, 3, 3, 3, 3]', '[3, 4, 4, 4, 4, 3, 4, 2, 2, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
433,"['12119', '7566', '681', '3934']","['3928540637.jpg', '245215850.jpg', '8074041163.jpg', '7901419290.jpg']","['people', 'animals', 'urban', 'animals']","['[4, 4, 3, 3, 4]', '[4, 3, 4, 3, 4, 3]', '[3, 4, 5, 4, 3]', '[5, 4, 4, 4, 4, 3]']","['3', '3', '3', '3']","""3"""
434,"['12560', '3622', '5089', '10212']","['5979777221.jpg', '139880887.jpg', '3637934968.jpg', '4304906519.jpg']","['people', 'nature', 'nature', 'nature']","['[3, 3, 3, 2, 3]', '[3, 3, 4, 3, 2, 4, 3, 3, 3, 3]', '[3, 3, 3, 3, 2, 3, 2, 3, 3, 3]', '[4, 2, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
435,"['7630', '4126', '747', '5399']","['8153010997.jpg', '2846457605.jpg', '2897228875.jpg', '6999318748.jpg']","['people', 'animals', 'people', 'people']","['[5, 4, 4, 4, 5, 3, 4, 4, 4, 3]', '[4, 5, 4, 4, 4]', '[3, 3, 3, 3, 2, 3, 3, 3, 5, 3]', '[4, 3, 3, 3, 4]']","['3', '3', '2', '2']","""3"""
436,"['215', '7484', '9902', '142']","['3012057424.jpg', '2893720036.jpg', '8459505095.jpg', '6189841456.jpg']","['animals', 'urban', 'animals', 'animals']","['[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
437,"['3588', '11952', '13225', '848']","['8386569861.jpg', '8407531653.jpg', '6949527937.jpg', '2157862605.jpg']","['nature', 'animals', 'people', 'urban']","['[3, 4, 3, 4, 4, 5, 4, 3, 3, 4]', '[4, 5, 4, 5, 4, 4, 5]', '[3, 3, 4, 4, 3]', '[3, 3, 2, 4, 4, 3, 3, 3, 2, 3]']","['3', '3', '2', '2']","""3"""
438,"['13146', '11631', '5597', '10427']","['6885818787.jpg', '9879618.jpg', '7448529194.jpg', '6675976549.jpg']","['people', 'nature', 'people', 'nature']","['[4, 4, 3, 3, 3]', '[3, 3, 4, 3, 3, 3, 4, 3, 3, 4]', '[3, 3, 2, 3, 2]', '[3, 4, 2, 3, 4]']","['2', '2', '2', '2']","""2"""
439,"['1886', '9393', '11002', '711']","['1303199578.jpg', '6865161942.jpg', '2406456563.jpg', '5614600932.jpg']","['people', 'urban', 'people', 'nature']","['[3, 4, 4, 4, 4]', '[4, 3, 4, 3, 4]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
440,"['13545', '4355', '9995', '10991']","['3757678383.jpg', '4654344744.jpg', '6537836337.jpg', '3125955224.jpg']","['animals', 'people', 'animals', 'nature']","['[3, 4, 3, 3, 3]', '[3, 3, 4, 3, 3, 3, 2, 3, 3, 3]', '[2, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
441,"['1615', '3269', '6826', '311']","['5922020174.jpg', '8145827223.jpg', '3019852649.jpg', '954037067.jpg']","['animals', 'people', 'urban', 'nature']","['[3, 4, 4, 4, 4, 4]', '[4, 4, 4, 4, 3]', '[4, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
442,"['3803', '8509', '1511', '9101']","['6133691989.jpg', '6031443210.jpg', '6125640072.jpg', '3467339092.jpg']","['urban', 'people', 'people', 'nature']","['[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
443,"['4254', '2655', '3047', '1637']","['256978637.jpg', '5567877048.jpg', '7050640645.jpg', '29229779.jpg']","['animals', 'people', 'animals', 'animals']","['[5, 3, 3, 4, 3, 4]', '[5, 4, 3, 3, 4]', '[3, 2, 3, 3, 5]', '[4, 4, 3, 4, 4]']","['3', '3', '2', '3']","""3"""
444,"['5336', '8861', '1370', '10654']","['6230384396.jpg', '2416293382.jpg', '6172360559.jpg', '2241239787.jpg']","['people', 'people', 'animals', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 2, 4, 4]', '[2, 3, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
445,"['2439', '4123', '5353', '13324']","['5943717196.jpg', '6786196398.jpg', '2974694207.jpg', '3734631556.jpg']","['people', 'animals', 'people', 'urban']","['[4, 5, 4, 4, 4]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3]', '[4, 4, 5, 4, 5, 4, 5, 4, 5, 4]']","['3', '3', '2', '3']","""3"""
446,"['5664', '1157', '5629', '9059']","['6092415631.jpg', '8115436265.jpg', '2165000980.jpg', '1804981089.jpg']","['people', 'nature', 'people', 'animals']","['[4, 4, 3, 3, 3]', '[2, 3, 3, 3, 3]', '[3, 3, 3, 4, 3, 3, 3, 3, 3, 2]', '[2, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
447,"['6434', '11072', '6161', '10572']","['4823582956.jpg', '5798039440.jpg', '444032879.jpg', '5592012872.jpg']","['animals', 'people', 'animals', 'urban']","['[4, 3, 4, 4, 4]', '[4, 4, 4, 3, 5]', '[3, 3, 3, 3, 3, 3, 4]', '[3, 3, 4, 4, 3]']","['3', '3', '2', '2']","""3"""
448,"['6613', '5933', '11159', '9535']","['7805118220.jpg', '5242973725.jpg', '4259933727.jpg', '8121104235.jpg']","['nature', 'people', 'nature', 'nature']","['[3, 3, 3, 3, 3]', '[4, 3, 2, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 2, 4, 4, 4]']","['2', '2', '2', '2']","""2"""
449,"['4092', '10270', '4865', '2621']","['4804502652.jpg', '7414864284.jpg', '675418489.jpg', '7798827782.jpg']","['urban', 'urban', 'nature', 'animals']","['[3, 3, 3, 4, 5]', '[4, 3, 3, 3, 5]', '[4, 3, 2, 3, 3]', '[3, 4, 3, 4, 4]']","['3', '3', '2', '3']","""3"""
450,"['4783', '10979', '5133', '5313']","['482465870.jpg', '3750072917.jpg', '3290811074.jpg', '515554663.jpg']","['nature', 'animals', 'nature', 'people']","['[3, 3, 2, 4, 4]', '[4, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
451,"['11588', '10569', '12287', '9049']","['8013109812.jpg', '5183870618.jpg', '5767131485.jpg', '345222477.jpg']","['nature', 'urban', 'urban', 'animals']","['[4, 4, 4, 4, 5]', '[4, 4, 4, 4, 3]', '[2, 3, 3, 5, 3]', '[5, 4, 4, 4, 3]']","['3', '3', '2', '3']","""3"""
