,Unnamed: 0,img_name,category,beauty_scores,score,score_bag
381,"['4630', '3061', '7954', '12428']","['6161176919.jpg', '2293658335.jpg', '7974160272.jpg', '197048016.jpg']","['animals', 'animals', 'people', 'nature']","['[4, 3, 4, 3, 4]', '[5, 4, 4, 4, 5]', '[3, 3, 3, 4, 3]', '[3, 2, 4, 3, 4]']","['3', '3', '2', '2']","""3"""
382,"['7930', '10476', '8866', '9096']","['3386656846.jpg', '6672177143.jpg', '6125528324.jpg', '5402634190.jpg']","['nature', 'urban', 'animals', 'people']","['[2, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 3]', '[3, 2, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
383,"['3293', '1166', '3682', '10937']","['2754858320.jpg', '8409434392.jpg', '7153599681.jpg', '2827345214.jpg']","['people', 'nature', 'urban', 'people']","['[1, 1, 4, 1, 3]', '[2, 1, 2, 2, 2]', '[2, 2, 2, 2, 2, 2]', '[2, 3, 2, 2, 2, 3, 3, 2, 2, 3]']","['1', '1', '1', '1']","""1"""
384,"['7923', '12836', '937', '12850']","['7928294718.jpg', '5238285410.jpg', '2318165611.jpg', '2917190943.jpg']","['nature', 'urban', 'urban', 'nature']","['[4, 4, 3, 5, 3]', '[5, 4, 4, 3, 4, 4]', '[4, 3, 3, 4, 5]', '[3, 3, 2, 3, 3]']","['3', '3', '3', '2']","""3"""
385,"['332', '732', '13326', '10438']","['5048717114.jpg', '5494760475.jpg', '3873989722.jpg', '7907116048.jpg']","['people', 'people', 'nature', 'urban']","['[3, 3, 4, 3, 4]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 4, 4, 3, 3, 3, 3, 3]', '[3, 2, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
386,"['6989', '11538', '439', '11660']","['4693164330.jpg', '5341078196.jpg', '1502768903.jpg', '8246338836.jpg']","['nature', 'people', 'people', 'animals']","['[5, 1, 1, 2, 1]', '[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]', '[1, 2, 1, 1, 1]', '[2, 2, 2, 2, 2, 2, 2, 3, 2, 3]']","['1', '1', '0', '1']","""1"""
387,"['29', '1042', '10325', '11668']","['3458162113.jpg', '7845913656.jpg', '306398465.jpg', '6892909057.jpg']","['animals', 'urban', 'nature', 'urban']","['[3, 3, 3, 3, 4, 5]', '[4, 5, 3, 4, 4]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 4, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
388,"['10788', '2', '11876', '11322']","['4240002389.jpg', '7358777592.jpg', '8524199493.jpg', '128188675.jpg']","['urban', 'people', 'animals', 'animals']","['[3, 3, 3, 3, 3]', '[4, 4, 4, 3, 2]', '[4, 3, 3, 4, 3]', '[3, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
389,"['2423', '6363', '468', '5200']","['401778482.jpg', '3395518515.jpg', '5721278601.jpg', '5347483266.jpg']","['people', 'nature', 'nature', 'people']","['[2, 2, 2, 1, 2]', '[2, 2, 2, 2, 2]', '[2, 3, 2, 2, 2]', '[2, 3, 2, 2, 3]']","['1', '1', '1', '1']","""1"""
390,"['9924', '12649', '6925', '10189']","['5655726752.jpg', '3296056687.jpg', '5801238083.jpg', '6983412043.jpg']","['animals', 'urban', 'animals', 'nature']","['[3, 5, 4, 3, 4]', '[4, 4, 4, 4, 3, 4]', '[3, 4, 5, 5, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
391,"['8479', '1254', '5454', '9763']","['4227216149.jpg', '2357007890.jpg', '3027621880.jpg', '8265197788.jpg']","['people', 'animals', 'nature', 'people']","['[2, 4, 5, 2, 3]', '[3, 3, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
392,"['8025', '3254', '11069', '106']","['4610633949.jpg', '4124110642.jpg', '89655244.jpg', '7549861774.jpg']","['nature', 'nature', 'people', 'urban']","['[2, 2, 2, 2, 1]', '[2, 2, 3, 2, 2]', '[2, 2, 3, 2, 2]', '[3, 2, 2, 3, 2]']","['1', '1', '1', '1']","""1"""
393,"['5940', '7645', '12081', '9070']","['2233024023.jpg', '3569228805.jpg', '5693962115.jpg', '135170393.jpg']","['urban', 'people', 'nature', 'animals']","['[4, 4, 3, 3, 5]', '[5, 4, 4, 4, 3, 3, 4, 3, 5, 3]', '[4, 3, 3, 3, 3]', '[4, 5, 3, 4, 4]']","['3', '3', '2', '3']","""3"""
394,"['5350', '6901', '12637', '387']","['6435721893.jpg', '2215330574.jpg', '1519121063.jpg', '4080030563.jpg']","['urban', 'people', 'animals', 'animals']","['[2, 3, 3, 3, 3]', '[4, 4, 3, 3, 3]', '[3, 3, 4, 4, 3, 3, 2, 3, 3, 3]', '[2, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
395,"['6117', '2929', '7741', '1695']","['3922606330.jpg', '5874766975.jpg', '5208461861.jpg', '5584430423.jpg']","['animals', 'urban', 'nature', 'nature']","['[2, 2, 2, 2, 2, 2]', '[3, 2, 2, 2, 2, 2]', '[2, 2, 3, 2, 2]', '[4, 4, 1, 2, 1]']","['1', '1', '1', '1']","""1"""
396,"['9870', '3535', '9583', '8451']","['4872565347.jpg', '5171435815.jpg', '4711043082.jpg', '6221031073.jpg']","['animals', 'urban', 'nature', 'people']","['[4, 4, 4, 4, 4]', '[4, 5, 4, 4, 4, 4, 4, 3, 5, 3]', '[3, 3, 3, 3, 3]', '[4, 4, 3, 2, 4]']","['3', '3', '2', '2']","""3"""
397,"['7496', '11751', '8405', '6080']","['8361202783.jpg', '4532284969.jpg', '5627940056.jpg', '248181092.jpg']","['nature', 'nature', 'nature', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 2, 2, 3, 3, 3, 3, 3, 3]', '[2, 3, 3, 2, 3]', '[3, 3, 3, 3, 2, 3, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
398,"['7277', '9243', '11234', '10472']","['7929181966.jpg', '2552939632.jpg', '8099857428.jpg', '2927567981.jpg']","['urban', 'nature', 'people', 'animals']","['[3, 3, 1, 2, 3]', '[2, 3, 2, 3, 2]', '[3, 2, 3, 2, 2]', '[1, 2, 2, 1, 2]']","['1', '1', '1', '1']","""1"""
399,"['8524', '12817', '12125', '134']","['4123241226.jpg', '7810548912.jpg', '3517484165.jpg', '8026712898.jpg']","['people', 'animals', 'urban', 'nature']","['[3, 4, 4, 3, 4]', '[4, 4, 4, 3, 4]', '[3, 3, 3, 3, 3]', '[4, 3, 4, 3, 3]']","['3', '3', '2', '2']","""3"""
400,"['9820', '10252', '7379', '3947']","['7182507982.jpg', '5699385130.jpg', '17042528.jpg', '565728114.jpg']","['people', 'people', 'urban', 'animals']","['[3, 3, 5, 3, 3]', '[3, 3, 3, 3, 2]', '[3, 3, 3, 3, 3, 3]', '[4, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
401,"['5514', '359', '1518', '4080']","['4407677792.jpg', '5786223890.jpg', '2103437000.jpg', '6024713733.jpg']","['nature', 'nature', 'urban', 'people']","['[2, 2, 2, 2, 1]', '[3, 2, 2, 2, 2]', '[2, 2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
402,"['12797', '9876', '10122', '625']","['3842966320.jpg', '6006427431.jpg', '4278146817.jpg', '156389217.jpg']","['urban', 'nature', 'nature', 'nature']","['[4, 4, 4, 3, 3]', '[4, 3, 5, 4, 4]', '[4, 4, 3, 3, 3]', '[4, 3, 4, 4, 3]']","['3', '3', '2', '3']","""3"""
403,"['1133', '6782', '8042', '6421']","['417361946.jpg', '4832157637.jpg', '5419687194.jpg', '3728114240.jpg']","['urban', 'animals', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[4, 3, 3, 3, 2, 3, 4, 3, 3, 3]', '[3, 3, 3, 2, 2]', '[3, 3, 3, 4, 4]']","['2', '2', '2', '2']","""2"""
404,"['2987', '418', '10024', '12296']","['1372246964.jpg', '6337568879.jpg', '3296910183.jpg', '7172683565.jpg']","['animals', 'nature', 'people', 'people']","['[3, 3, 2, 2, 2]', '[2, 2, 2, 2, 1]', '[1, 2, 2, 4, 2]', '[2, 2, 2, 3, 2]']","['1', '1', '1', '1']","""1"""
405,"['10170', '7586', '476', '9159']","['6915404327.jpg', '7839727218.jpg', '8240865763.jpg', '3710653715.jpg']","['people', 'people', 'animals', 'urban']","['[4, 4, 4, 4, 3]', '[4, 4, 3, 3, 4]', '[4, 4, 3, 4, 5]', '[4, 3, 3, 4, 3]']","['3', '3', '3', '2']","""3"""
406,"['12086', '2718', '11948', '4852']","['7437573778.jpg', '7006857069.jpg', '7606029100.jpg', '8008110342.jpg']","['people', 'animals', 'people', 'people']","['[3, 3, 3, 3, 3]', '[3, 2, 3, 3, 3]', '[3, 3, 3, 2, 3]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
407,"['2707', '5623', '5192', '2245']","['3174108277.jpg', '3380405604.jpg', '2284363619.jpg', '7305186354.jpg']","['animals', 'nature', 'animals', 'people']","['[2, 2, 2, 3, 3]', '[2, 2, 2, 2, 2]', '[2, 2, 3, 2, 2]', '[2, 3, 3, 2, 2, 3, 3, 2, 2, 3]']","['1', '1', '1', '1']","""1"""
408,"['1153', '1479', '12088', '9452']","['3283876077.jpg', '5653315492.jpg', '7955081302.jpg', '7107055155.jpg']","['urban', 'animals', 'animals', 'animals']","['[4, 3, 5, 3, 4, 4, 4, 3, 5, 4, 4]', '[5, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4]', '[4, 3, 3, 3, 4, 3]', '[3, 4, 4, 4, 3, 3, 2, 4, 4, 3]']","['3', '3', '2', '2']","""3"""
409,"['10377', '6934', '11982', '7053']","['6974267857.jpg', '5761050954.jpg', '2206057007.jpg', '473276000.jpg']","['nature', 'people', 'animals', 'nature']","['[3, 4, 3, 3, 4, 3, 2, 3, 4, 2]', '[3, 4, 3, 3, 3]', '[2, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
410,"['4139', '2161', '7236', '5866']","['6816484645.jpg', '5305387616.jpg', '2390685014.jpg', '4067523791.jpg']","['urban', 'urban', 'people', 'animals']","['[3, 3, 3, 2, 2, 2]', '[3, 2, 2, 3, 2]', '[2, 2, 2, 1, 1]', '[2, 3, 2, 3, 2]']","['1', '1', '1', '1']","""1"""
411,"['826', '4550', '3082', '215']","['6992962266.jpg', '7875992510.jpg', '5586123505.jpg', '3012057424.jpg']","['animals', 'urban', 'urban', 'animals']","['[4, 3, 4, 4, 4]', '[4, 5, 3, 4, 5, 4, 5]', '[3, 4, 4, 5, 5]', '[3, 4, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
412,"['12140', '4138', '13196', '7360']","['5302867412.jpg', '2374398832.jpg', '3027033658.jpg', '3303565550.jpg']","['urban', 'animals', 'animals', 'urban']","['[4, 3, 3, 3, 3]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
413,"['11871', '12306', '2845', '7606']","['5759258.jpg', '2908597471.jpg', '2350195671.jpg', '7932857380.jpg']","['people', 'people', 'nature', 'urban']","['[2, 2, 2, 2, 1]', '[2, 2, 2, 2, 2]', '[2, 2, 2, 2, 2]', '[3, 2, 2, 2, 2]']","['1', '1', '1', '1']","""1"""
414,"['8132', '13385', '2215', '13304']","['8504559981.jpg', '4405088770.jpg', '4953858698.jpg', '4981351234.jpg']","['people', 'animals', 'urban', 'nature']","['[3, 4, 4, 3, 4]', '[4, 4, 4, 4, 5, 4]', '[4, 4, 3, 4, 2]', '[3, 3, 3, 2, 3, 3]']","['3', '3', '2', '2']","""3"""
415,"['9590', '4054', '6803', '2075']","['4121597562.jpg', '3678510729.jpg', '8412276242.jpg', '8104962638.jpg']","['people', 'urban', 'people', 'urban']","['[2, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
416,"['4519', '2756', '9081', '5304']","['131917531.jpg', '2342422428.jpg', '2235491787.jpg', '3369066090.jpg']","['people', 'people', 'urban', 'animals']","['[2, 2, 2, 2, 2]', '[1, 2, 2, 2, 2]', '[2, 3, 2, 2, 3, 2]', '[2, 2, 3, 2, 3]']","['1', '1', '1', '1']","""1"""
417,"['1922', '3681', '6961', '10052']","['405560218.jpg', '5428618250.jpg', '164670455.jpg', '8253143858.jpg']","['animals', 'urban', 'nature', 'animals']","['[4, 5, 3, 3, 4, 4, 5]', '[5, 4, 4, 4, 4]', '[3, 4, 5, 5, 4]', '[3, 4, 3, 4, 5]']","['3', '3', '3', '3']","""3"""
418,"['7732', '6147', '11578', '11492']","['1245456378.jpg', '8160717678.jpg', '5033360635.jpg', '2756573947.jpg']","['nature', 'people', 'people', 'nature']","['[3, 3, 2, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[2, 3, 5, 4, 3, 3, 3, 4, 3, 4]']","['2', '2', '2', '2']","""2"""
419,"['7835', '4264', '3872', '6508']","['8216313088.jpg', '120436421.jpg', '6400800933.jpg', '2427778046.jpg']","['nature', 'urban', 'animals', 'nature']","['[3, 3, 2, 2, 2]', '[2, 2, 3, 2, 3, 2, 3]', '[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]', '[1, 1, 3, 2, 3]']","['1', '1', '1', '1']","""1"""
420,"['6867', '1901', '6658', '13093']","['4707572662.jpg', '3465626576.jpg', '7626128340.jpg', '3715864425.jpg']","['animals', 'animals', 'people', 'urban']","['[4, 4, 3, 4, 4]', '[4, 4, 3, 4, 3, 3, 4, 4, 4, 4]', '[4, 3, 3, 5, 3]', '[2, 3, 3, 3, 2]']","['3', '3', '3', '2']","""3"""
421,"['8856', '3261', '2912', '5993']","['4160662773.jpg', '6172079038.jpg', '8179582919.jpg', '437789367.jpg']","['nature', 'urban', 'nature', 'animals']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 2, 2]', '[3, 3, 3, 2, 2, 2, 3, 3, 2, 5]', '[4, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
422,"['12138', '303', '9241', '2216']","['2356846923.jpg', '2250263137.jpg', '6782805794.jpg', '6588370833.jpg']","['people', 'people', 'people', 'nature']","['[3, 2, 2, 2, 3]', '[2, 2, 2, 2, 2]', '[2, 1, 2, 2, 2, 2, 1, 3, 1, 2]', '[2, 2, 2, 3, 3]']","['1', '1', '1', '1']","""1"""
423,"['6360', '1030', '3950', '12767']","['3393616518.jpg', '97151464.jpg', '5913210816.jpg', '3470364882.jpg']","['urban', 'animals', 'animals', 'urban']","['[5, 3, 4, 5, 3, 5]', '[4, 4, 3, 4, 3]', '[2, 4, 4, 2, 4, 2]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
424,"['11094', '7905', '2507', '9271']","['2696732238.jpg', '2663946590.jpg', '4965444986.jpg', '8432896818.jpg']","['nature', 'urban', 'animals', 'people']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 2, 3, 4]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
425,"['7754', '12302', '11028', '13296']","['4327808040.jpg', '3361232942.jpg', '4376778730.jpg', '4501887989.jpg']","['urban', 'animals', 'people', 'people']","['[2, 2, 3, 3, 3, 2]', '[2, 2, 2, 3, 1]', '[2, 2, 2, 2, 2, 2, 1, 2, 2, 2]', '[2, 3, 2, 3, 3, 2, 3, 2, 3, 2]']","['1', '1', '1', '1']","""1"""
426,"['7100', '9008', '12786', '10444']","['7958433542.jpg', '2333847657.jpg', '4330296141.jpg', '7424955086.jpg']","['people', 'nature', 'nature', 'nature']","['[4, 4, 3, 4, 3]', '[4, 3, 4, 4, 4, 4, 5, 3, 4, 5]', '[3, 3, 3, 3, 2]', '[4, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
427,"['12220', '10939', '5590', '3728']","['3837904052.jpg', '5446090614.jpg', '7043549621.jpg', '5303426376.jpg']","['urban', 'people', 'urban', 'urban']","['[4, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 2, 3, 3, 4]', '[3, 4, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
428,"['1002', '11857', '108', '9994']","['524341436.jpg', '3107954342.jpg', '3685998412.jpg', '1845263814.jpg']","['nature', 'animals', 'animals', 'nature']","['[3, 4, 4, 4, 5]', '[4, 4, 4, 4, 4]', '[4, 5, 4, 4, 5, 5]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
429,"['10609', '4775', '5769', '211']","['4369534905.jpg', '512692264.jpg', '2162635190.jpg', '6943235775.jpg']","['nature', 'nature', 'animals', 'nature']","['[4, 3, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 3]', '[4, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
430,"['2629', '7430', '11403', '5598']","['582555110.jpg', '309684822.jpg', '5758041863.jpg', '6165705205.jpg']","['urban', 'nature', 'nature', 'urban']","['[4, 3, 3, 4, 4, 3]', '[3, 4, 3, 4, 4]', '[3, 3, 2, 2, 3]', '[3, 3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
431,"['10318', '1996', '7194', '1677']","['93896433.jpg', '6832507120.jpg', '1424067595.jpg', '3806293159.jpg']","['people', 'people', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[4, 4, 3, 3, 3]', '[3, 3, 4, 4, 3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
432,"['12824', '550', '6076', '11335']","['8072734582.jpg', '2115228185.jpg', '7611786680.jpg', '6079201853.jpg']","['people', 'animals', 'nature', 'people']","['[3, 3, 4, 4, 4]', '[4, 4, 4, 3, 4, 4, 3, 5, 5, 4, 4]', '[5, 5, 4, 5, 2]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
433,"['5300', '12472', '4949', '8108']","['2158201642.jpg', '4448942327.jpg', '2304301808.jpg', '2685148889.jpg']","['nature', 'nature', 'nature', 'urban']","['[3, 3, 3, 3, 4]', '[3, 3, 3, 2, 3]', '[3, 3, 4, 4, 4, 3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
434,"['2994', '6678', '6861', '7152']","['2364073517.jpg', '390628707.jpg', '3853752955.jpg', '6871602847.jpg']","['nature', 'animals', 'animals', 'animals']","['[4, 3, 4, 4, 5]', '[3, 4, 4, 4, 4, 4, 4, 3, 4, 4]', '[4, 4, 4, 5, 4, 4, 5, 2, 4, 4]', '[4, 3, 3, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
435,"['3487', '3245', '12391', '1206']","['44510196.jpg', '8404613791.jpg', '3406355903.jpg', '2472306084.jpg']","['nature', 'urban', 'urban', 'urban']","['[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
436,"['10630', '8409', '11677', '7609']","['3400629645.jpg', '2507870259.jpg', '382223696.jpg', '6061264055.jpg']","['nature', 'animals', 'animals', 'urban']","['[3, 4, 3, 4, 4]', '[4, 3, 3, 4, 4, 3, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[4, 4, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
437,"['6631', '9891', '1199', '6904']","['2181482175.jpg', '6558789781.jpg', '326398051.jpg', '4217641150.jpg']","['animals', 'urban', 'nature', 'animals']","['[2, 3, 3, 3, 3, 2]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 2]', '[3, 4, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
438,"['13495', '2456', '2925', '2861']","['5632371661.jpg', '6153271594.jpg', '4280834181.jpg', '4915498068.jpg']","['nature', 'people', 'nature', 'animals']","['[3, 4, 4, 3, 4]', '[4, 3, 4, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 4, 4, 2]']","['3', '3', '2', '2']","""3"""
439,"['12196', '766', '7818', '11498']","['3801055074.jpg', '4208399161.jpg', '7416495560.jpg', '374034020.jpg']","['nature', 'nature', 'animals', 'people']","['[2, 4, 2, 3, 3]', '[4, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3, 3, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
440,"['7882', '13527', '11193', '355']","['498079819.jpg', '2993679774.jpg', '3925246064.jpg', '434079258.jpg']","['nature', 'nature', 'urban', 'animals']","['[4, 4, 4, 3, 5]', '[3, 4, 3, 4, 3, 4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3]', '[2, 3, 3, 3, 2]']","['3', '3', '2', '2']","""3"""
441,"['12803', '11166', '1718', '8262']","['4125319989.jpg', '5456878980.jpg', '3398901520.jpg', '5075209982.jpg']","['nature', 'nature', 'animals', 'urban']","['[3, 3, 4, 4, 3]', '[4, 3, 3, 3, 3]', '[3, 4, 3, 3, 4]', '[3, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
442,"['1683', '731', '7850', '6340']","['1083236365.jpg', '3469407108.jpg', '3997923570.jpg', '3473379680.jpg']","['urban', 'urban', 'people', 'nature']","['[4, 3, 3, 4, 4]', '[4, 4, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 2, 3, 4, 4, 4, 3, 3]']","['3', '3', '2', '2']","""3"""
443,"['9033', '6444', '9955', '958']","['1384298881.jpg', '4937797897.jpg', '2859010927.jpg', '6403509757.jpg']","['nature', 'nature', 'nature', 'people']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 2]', '[3, 3, 4, 3, 2]', '[4, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
444,"['2877', '6492', '7690', '981']","['6965657403.jpg', '3649711908.jpg', '2644537247.jpg', '4895522092.jpg']","['urban', 'people', 'nature', 'animals']","['[3, 3, 4, 4, 4]', '[4, 4, 4, 3, 4]', '[3, 3, 5, 3, 3]', '[4, 4, 3, 4, 4, 4, 3, 3, 4, 4]']","['3', '3', '2', '3']","""3"""
445,"['11684', '1584', '2721', '551']","['2861245373.jpg', '5895309029.jpg', '2630033130.jpg', '6042148368.jpg']","['people', 'nature', 'nature', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
446,"['13012', '3611', '11391', '11951']","['5560835931.jpg', '8281013920.jpg', '5676425019.jpg', '5258658622.jpg']","['people', 'nature', 'people', 'people']","['[4, 4, 4, 4, 4]', '[4, 3, 4, 5, 4, 4, 4, 5, 5, 4, 5, 4, 4, 4, 5]', '[3, 5, 3, 2, 3]', '[3, 2, 3, 3, 3, 3, 3, 3, 4, 3]']","['3', '3', '2', '2']","""3"""
447,"['10105', '2276', '12370', '11137']","['5334106969.jpg', '5964080180.jpg', '4648907104.jpg', '1562408813.jpg']","['nature', 'urban', 'nature', 'urban']","['[3, 2, 3, 3, 3]', '[3, 3, 3, 3, 2, 3]', '[3, 4, 3, 4, 3, 3, 3, 3, 3, 4]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
448,"['7969', '2603', '1034', '7058']","['2218577510.jpg', '4071573320.jpg', '4669726443.jpg', '8195065733.jpg']","['urban', 'nature', 'people', 'people']","['[3, 4, 4, 4, 3]', '[4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4]', '[4, 4, 4, 4, 5]', '[3, 3, 3, 3, 2]']","['3', '3', '3', '2']","""3"""
449,"['156', '5285', '4921', '6133']","['3754811880.jpg', '8247091321.jpg', '3758602173.jpg', '7961164452.jpg']","['nature', 'nature', 'nature', 'urban']","['[3, 2, 3, 2, 3]', '[3, 3, 3, 3, 4, 2, 2, 4, 4, 3]', '[3, 2, 3, 3, 5]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
450,"['8678', '8641', '5277', '9460']","['7002127766.jpg', '1566618327.jpg', '3298875762.jpg', '8515372264.jpg']","['people', 'nature', 'people', 'nature']","['[4, 4, 3, 4, 4]', '[3, 3, 4, 4, 3, 3, 3, 5, 4, 3]', '[3, 3, 2, 3, 3]', '[3, 4, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
451,"['3513', '5331', '942', '1351']","['8445097084.jpg', '514978053.jpg', '2821597454.jpg', '4889815128.jpg']","['urban', 'people', 'people', 'urban']","['[3, 3, 3, 3, 3]', '[3, 3, 2, 2, 3]', '[4, 3, 4, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
452,"['6714', '7224', '12122', '10833']","['7388494396.jpg', '4510863170.jpg', '3296642140.jpg', '5467224067.jpg']","['nature', 'people', 'animals', 'animals']","['[4, 4, 4, 3, 3]', '[4, 4, 3, 3, 4]', '[3, 4, 3, 3, 3, 3, 3, 3, 4, 3]', '[3, 4, 3, 3, 4]']","['3', '3', '2', '2']","""3"""
453,"['1966', '745', '5187', '8552']","['7998598707.jpg', '5037896179.jpg', '5832114346.jpg', '8344969139.jpg']","['people', 'animals', 'people', 'urban']","['[4, 3, 3, 3, 4]', '[3, 4, 3, 3, 2, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
454,"['4400', '2397', '12481', '9022']","['6064381262.jpg', '502861241.jpg', '106045702.jpg', '7235751752.jpg']","['animals', 'animals', 'nature', 'urban']","['[4, 4, 5, 4, 4]', '[4, 3, 5, 3, 5, 3, 4, 3, 3, 2]', '[3, 3, 4, 4, 3]', '[3, 4, 4, 3, 4]']","['3', '3', '2', '3']","""3"""
455,"['881', '8679', '6932', '4704']","['8436942177.jpg', '4473521384.jpg', '5690295525.jpg', '458846192.jpg']","['urban', 'nature', 'people', 'animals']","['[3, 3, 3, 3, 1]', '[3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]', '[3, 4, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
456,"['10632', '11065', '12117', '10360']","['3869463281.jpg', '5456653027.jpg', '1019663254.jpg', '2795170673.jpg']","['urban', 'animals', 'urban', 'nature']","['[4, 4, 3, 5, 5, 5, 3, 5, 4, 4]', '[3, 4, 3, 4, 4]', '[3, 3, 5, 3, 3, 3]', '[4, 5, 4, 4, 4, 4, 4, 4, 4, 3]']","['3', '3', '2', '3']","""3"""
457,"['8542', '8511', '13553', '8398']","['956830441.jpg', '447575667.jpg', '3782673280.jpg', '6468392137.jpg']","['animals', 'animals', 'nature', 'animals']","['[3, 3, 3, 3, 2, 3]', '[3, 3, 4, 3, 3, 4, 4]', '[3, 3, 3, 1, 3]', '[3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
458,"['8359', '10043', '5309', '6621']","['7132895083.jpg', '7389356688.jpg', '7047786993.jpg', '6344203210.jpg']","['animals', 'animals', 'people', 'urban']","['[3, 4, 4, 3, 4]', '[4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 3, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 2, 4, 3]']","['3', '3', '2', '2']","""3"""
