,Unnamed: 0,img_name,category,beauty_scores,score,score_bag
619,"['2111', '10306', '540', '13027']","['4576731602.jpg', '6903006563.jpg', '2350197061.jpg', '8188756744.jpg']","['nature', 'urban', 'nature', 'nature']","['[4, 3, 3, 4, 3]', '[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]', '[2, 3, 4, 3, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
620,"['11221', '346', '9747', '3595']","['8058482541.jpg', '4234929054.jpg', '8395254630.jpg', '7129712757.jpg']","['people', 'nature', 'people', 'urban']","['[4, 4, 4, 4, 5, 3, 2, 4, 4, 3]', '[4, 3, 3, 4, 5, 4]', '[4, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
621,"['9714', '2038', '4956', '8250']","['6801395565.jpg', '3765714100.jpg', '7994807234.jpg', '4686948563.jpg']","['nature', 'nature', 'nature', 'animals']","['[3, 3, 4, 3, 3]', '[3, 2, 3, 3, 3]', '[3, 2, 3, 3, 3]', '[4, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
622,"['4819', '11588', '10612', '13555']","['2449770721.jpg', '8013109812.jpg', '7875906012.jpg', '7265813470.jpg']","['animals', 'nature', 'nature', 'animals']","['[5, 3, 5, 4, 5, 5, 3, 4, 3, 4]', '[4, 4, 4, 4, 5]', '[3, 2, 3, 3, 3]', '[4, 4, 3, 3, 3, 4, 4, 4, 3, 3]']","['3', '3', '2', '3']","""3"""
623,"['1805', '3931', '11812', '9730']","['3397188361.jpg', '5015455883.jpg', '4769820758.jpg', '6775302883.jpg']","['nature', 'nature', 'people', 'people']","['[3, 3, 3, 3, 5]', '[3, 2, 3, 3, 3]', '[3, 3, 4, 3, 4]', '[3, 3, 5, 3, 3]']","['2', '2', '2', '2']","""2"""
624,"['7583', '3', '8272', '1162']","['7169680188.jpg', '3277456063.jpg', '6106139704.jpg', '5244800030.jpg']","['urban', 'animals', 'animals', 'nature']","['[5, 5, 3, 4, 4]', '[4, 4, 4, 4, 4]', '[4, 4, 4, 3, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
625,"['3353', '12275', '6207', '5411']","['6592116347.jpg', '5931958918.jpg', '7566035558.jpg', '5719632007.jpg']","['animals', 'urban', 'nature', 'nature']","['[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 4]', '[2, 3, 3, 3, 3]', '[3, 3, 2, 2, 3]']","['2', '2', '2', '2']","""2"""
626,"['6081', '12412', '1319', '4913']","['4061488837.jpg', '4657951518.jpg', '7116155715.jpg', '4130158416.jpg']","['people', 'animals', 'people', 'nature']","['[4, 4, 4, 4, 4]', '[4, 4, 5, 4, 4]', '[4, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
627,"['3247', '2662', '4705', '4038']","['4800353427.jpg', '4757333030.jpg', '4707088725.jpg', '150285345.jpg']","['urban', 'nature', 'animals', 'nature']","['[3, 3, 1, 3, 4]', '[4, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
628,"['7960', '115', '11395', '2104']","['1394560975.jpg', '5322735081.jpg', '3583412993.jpg', '6747775295.jpg']","['animals', 'urban', 'animals', 'animals']","['[4, 5, 4, 2, 4]', '[5, 4, 5, 5, 4, 4, 4]', '[4, 3, 3, 2, 3, 3, 3, 3, 3, 3]', '[3, 4, 4, 5, 3]']","['3', '3', '2', '3']","""3"""
629,"['11355', '8223', '7309', '12055']","['1799987523.jpg', '3711485153.jpg', '5719424879.jpg', '3794108384.jpg']","['animals', 'people', 'people', 'nature']","['[5, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4]', '[3, 3, 3, 2, 3]', '[3, 3, 3, 3, 3]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
630,"['8318', '10827', '7738', '2447']","['7195318600.jpg', '5809013297.jpg', '3377988022.jpg', '6780735458.jpg']","['urban', 'nature', 'people', 'people']","['[4, 4, 4, 3, 4]', '[3, 3, 4, 3, 5]', '[3, 3, 3, 3, 3]', '[3, 4, 4, 3, 4]']","['3', '3', '2', '3']","""3"""
631,"['10695', '9541', '3129', '1323']","['5056690774.jpg', '3867937439.jpg', '1699208122.jpg', '6286839045.jpg']","['animals', 'nature', 'nature', 'nature']","['[3, 3, 4, 3, 3]', '[3, 3, 4, 3, 4]', '[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
632,"['4295', '12609', '8374', '7727']","['6975820739.jpg', '4638522131.jpg', '4955475573.jpg', '196911690.jpg']","['animals', 'urban', 'people', 'animals']","['[4, 3, 4, 4, 4]', '[5, 4, 4, 4, 3]', '[4, 4, 4, 4, 4]', '[3, 3, 2, 3, 4]']","['3', '3', '3', '2']","""3"""
633,"['4140', '10909', '5060', '3014']","['2862267268.jpg', '2708163695.jpg', '4501238409.jpg', '2569815119.jpg']","['nature', 'animals', 'urban', 'people']","['[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]', '[3, 3, 3, 4, 3]', '[3, 3, 3, 4, 4, 3, 3, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
634,"['7492', '8122', '13543', '6754']","['8109498290.jpg', '2957442267.jpg', '2677699055.jpg', '2214488537.jpg']","['nature', 'animals', 'people', 'urban']","['[3, 3, 4, 4, 4]', '[4, 4, 4, 3, 4, 2, 4, 4, 3, 4, 3]', '[3, 4, 3, 4, 5]', '[4, 3, 3, 3, 4]']","['3', '3', '3', '2']","""3"""
635,"['8817', '10712', '10915', '13444']","['4155856778.jpg', '5347487602.jpg', '3071799177.jpg', '2910815032.jpg']","['people', 'people', 'nature', 'nature']","['[3, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 4]', '[3, 3, 3, 5, 3]']","['2', '2', '2', '2']","""2"""
636,"['3392', '10899', '10639', '6163']","['7856015480.jpg', '4307209715.jpg', '169179018.jpg', '8372576318.jpg']","['urban', 'animals', 'urban', 'people']","['[4, 3, 4, 4, 3]', '[3, 4, 4, 5, 4]', '[4, 4, 5, 5, 4, 5, 4, 4, 3, 5]', '[4, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
637,"['12741', '9586', '1752', '13446']","['5294028230.jpg', '2477042929.jpg', '3582041899.jpg', '4903538520.jpg']","['people', 'animals', 'nature', 'animals']","['[3, 4, 2, 2, 2]', '[3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 3]', '[3, 3, 4, 3, 3]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
638,"['6965', '7367', '12312', '7039']","['5947869085.jpg', '8054714032.jpg', '7497419740.jpg', '7460521868.jpg']","['people', 'urban', 'urban', 'people']","['[4, 3, 4, 4, 3]', '[4, 4, 5, 4, 4, 4, 3, 4, 4, 3]', '[4, 3, 3, 4, 3, 5, 4, 4, 3, 4, 3]', '[5, 3, 4, 3, 3]']","['3', '3', '3', '3']","""3"""
639,"['7614', '11784', '9360', '9322']","['3347758284.jpg', '2725630171.jpg', '6061590125.jpg', '3692005224.jpg']","['people', 'urban', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 4, 4, 3]', '[3, 3, 3, 2, 3, 4, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
640,"['3626', '6688', '367', '3142']","['4780902042.jpg', '6249797618.jpg', '7877157342.jpg', '6244684395.jpg']","['animals', 'people', 'nature', 'animals']","['[4, 4, 4, 4, 5]', '[4, 3, 4, 3, 4, 3, 5, 4, 5, 3]', '[3, 4, 4, 4, 4]', '[4, 4, 5, 4, 5, 5, 4, 4, 5, 4]']","['3', '3', '3', '3']","""3"""
641,"['9698', '7471', '2273', '13487']","['5572329424.jpg', '2800640298.jpg', '3880205494.jpg', '7146456543.jpg']","['people', 'people', 'nature', 'people']","['[3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3]', '[3, 3, 4, 2, 1]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
642,"['7315', '2108', '11435', '7120']","['2242476434.jpg', '4348859217.jpg', '8435901201.jpg', '6331965357.jpg']","['animals', 'animals', 'nature', 'people']","['[5, 3, 4, 5, 5]', '[2, 4, 4, 5, 4]', '[4, 4, 5, 5, 4]', '[4, 3, 3, 4, 3]']","['3', '3', '3', '2']","""3"""
643,"['12725', '5491', '10130', '12480']","['300827623.jpg', '2517933796.jpg', '412182692.jpg', '7678106242.jpg']","['nature', 'urban', 'people', 'people']","['[3, 3, 2, 3, 5]', '[3, 3, 3, 4, 4]', '[3, 3, 3, 4, 3]', '[3, 2, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
644,"['13179', '11488', '994', '10056']","['6908442519.jpg', '8266835599.jpg', '7169076143.jpg', '153218235.jpg']","['urban', 'nature', 'nature', 'nature']","['[4, 4, 3, 5, 3, 4]', '[5, 4, 3, 4, 3, 4, 3, 3, 4, 3]', '[3, 3, 3, 3, 2]', '[3, 3, 3, 3, 5, 3, 4, 4, 3, 4]']","['3', '3', '2', '3']","""3"""
645,"['12164', '10876', '6301', '4194']","['2815813889.jpg', '5376542990.jpg', '4312541050.jpg', '2861505819.jpg']","['animals', 'animals', 'urban', 'nature']","['[3, 3, 4, 3, 3]', '[3, 4, 3, 4, 3]', '[2, 2, 3, 3, 3]', '[3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
646,"['1791', '3479', '5964', '11631']","['55109059.jpg', '1246360578.jpg', '8252125206.jpg', '9879618.jpg']","['animals', 'nature', 'urban', 'nature']","['[3, 4, 4, 4, 4, 4, 4, 3, 4, 4]', '[4, 4, 4, 3, 3, 4, 3, 4, 3, 3]', '[4, 4, 4, 2, 4]', '[3, 3, 4, 3, 3, 3, 4, 3, 3, 4]']","['3', '3', '3', '2']","""3"""
647,"['5577', '3590', '11272', '13184']","['7074389409.jpg', '3460211677.jpg', '1397402189.jpg', '6982920259.jpg']","['animals', 'nature', 'urban', 'animals']","['[3, 3, 3, 3, 3, 3, 4, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 4, 3, 4]']","['2', '2', '2', '2']","""2"""
648,"['1768', '238', '1764', '8366']","['4345096349.jpg', '2323561760.jpg', '5977316322.jpg', '3990370387.jpg']","['animals', 'people', 'nature', 'urban']","['[3, 4, 3, 5, 3]', '[4, 4, 4, 4, 3]', '[2, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
649,"['8769', '11192', '4355', '3058']","['7025960359.jpg', '4600546375.jpg', '4654344744.jpg', '3560004475.jpg']","['people', 'animals', 'people', 'urban']","['[4, 3, 3, 3, 4]', '[3, 4, 3, 3, 3]', '[3, 3, 4, 3, 3, 3, 2, 3, 3, 3]', '[4, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
650,"['3352', '2805', '10630', '7046']","['2191872273.jpg', '3387847724.jpg', '3400629645.jpg', '5211925132.jpg']","['animals', 'animals', 'nature', 'nature']","['[4, 4, 4, 4, 4]', '[4, 4, 5, 4, 3]', '[3, 4, 3, 4, 4]', '[4, 3, 4, 4, 4, 4, 5, 3, 4, 4]']","['3', '3', '3', '3']","""3"""
651,"['4730', '594', '13318', '12747']","['7365308646.jpg', '8302745795.jpg', '4305542503.jpg', '6529159559.jpg']","['nature', 'nature', 'people', 'people']","['[3, 3, 3, 3, 3]', '[3, 4, 5, 3, 2]', '[4, 3, 2, 4, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
652,"['8052', '11227', '12709', '7065']","['8456417813.jpg', '6824412115.jpg', '6402544335.jpg', '6188428888.jpg']","['urban', 'urban', 'nature', 'nature']","['[4, 4, 4, 3, 3]', '[4, 4, 4, 4, 4, 4]', '[3, 3, 5, 3, 3]', '[3, 3, 3, 3, 2]']","['3', '3', '2', '2']","""3"""
653,"['6621', '2302', '3988', '1314']","['6344203210.jpg', '2507872577.jpg', '2038399077.jpg', '5623093900.jpg']","['urban', 'animals', 'animals', 'people']","['[3, 3, 2, 4, 3]', '[3, 4, 3, 3, 3, 4, 3]', '[2, 3, 3, 3, 3]', '[3, 3, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
654,"['5148', '4939', '3402', '8521']","['2388657332.jpg', '7148004537.jpg', '72087625.jpg', '2870750205.jpg']","['animals', 'people', 'people', 'urban']","['[4, 4, 4, 4, 4, 3, 4, 4, 3, 3]', '[3, 4, 4, 4, 4]', '[3, 3, 2, 2, 3]', '[5, 4, 4, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
655,"['5511', '12758', '2187', '10089']","['6134941706.jpg', '5460503262.jpg', '5007008029.jpg', '19435032.jpg']","['nature', 'urban', 'people', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 4]', '[4, 3, 3, 4, 3, 3, 3, 3, 3, 2]', '[3, 3, 3, 3, 2, 3, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
656,"['5322', '6062', '3001', '8641']","['2113642114.jpg', '8209723636.jpg', '5241030115.jpg', '1566618327.jpg']","['animals', 'people', 'urban', 'nature']","['[5, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4]', '[4, 4, 4, 4, 4]', '[5, 2, 4, 5, 4, 4]', '[3, 3, 4, 4, 3, 3, 3, 5, 4, 3]']","['3', '3', '3', '3']","""3"""
657,"['3411', '7211', '2825', '7746']","['4759462951.jpg', '227679597.jpg', '7787334616.jpg', '4125238199.jpg']","['nature', 'animals', 'animals', 'nature']","['[3, 4, 3, 3, 3]', '[3, 4, 4, 3, 3]', '[4, 2, 1, 2, 4]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
658,"['8995', '11716', '1993', '12140']","['424511650.jpg', '4748364132.jpg', '8268543353.jpg', '5302867412.jpg']","['animals', 'urban', 'people', 'urban']","['[4, 3, 4, 3, 4]', '[3, 5, 4, 4, 4]', '[3, 3, 3, 2, 2]', '[4, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
659,"['2663', '11731', '11876', '7680']","['7364845958.jpg', '2577489360.jpg', '8524199493.jpg', '8207358433.jpg']","['nature', 'nature', 'animals', 'nature']","['[3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[4, 3, 3, 4, 3]', '[3, 3, 3, 4, 4]']","['2', '2', '2', '2']","""2"""
660,"['13236', '6768', '2518', '10962']","['3818425128.jpg', '6154899468.jpg', '6261200036.jpg', '5535322695.jpg']","['nature', 'people', 'urban', 'urban']","['[3, 4, 4, 3, 4]', '[4, 3, 4, 4, 4]', '[4, 5, 5, 4, 4, 4, 4, 3, 4, 3]', '[4, 4, 4, 5, 5, 4]']","['3', '3', '3', '3']","""3"""
661,"['8515', '6590', '8249', '5809']","['2370057046.jpg', '4802810923.jpg', '3935340887.jpg', '5486512958.jpg']","['urban', 'people', 'urban', 'nature']","['[4, 3, 3, 3, 3, 3]', '[2, 3, 3, 2, 3]', '[3, 3, 3, 2, 3]', '[3, 4, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
662,"['12645', '1506', '10182', '2031']","['8370436696.jpg', '2791774328.jpg', '6882793861.jpg', '3096757347.jpg']","['people', 'people', 'people', 'people']","['[4, 5, 4, 4, 5]', '[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3, 3, 3, 3, 2, 2]', '[4, 3, 4, 3, 3]']","['3', '3', '2', '2']","""3"""
663,"['451', '4856', '8805', '402']","['430678969.jpg', '5234960444.jpg', '4942854359.jpg', '4193839526.jpg']","['animals', 'urban', 'animals', 'urban']","['[3, 3, 3, 3, 3, 3]', '[3, 3, 2, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
664,"['11368', '5062', '6712', '9897']","['6243571495.jpg', '8177788566.jpg', '5209371777.jpg', '6928290984.jpg']","['nature', 'urban', 'nature', 'urban']","['[4, 4, 4, 4, 4, 4, 3, 3, 4, 4]', '[3, 3, 4, 4, 5]', '[3, 3, 4, 3, 5]', '[5, 4, 5, 5, 3]']","['3', '3', '3', '3']","""3"""
665,"['1397', '8371', '8279', '8959']","['7023113175.jpg', '4055873275.jpg', '5519389412.jpg', '4147564839.jpg']","['urban', 'nature', 'urban', 'urban']","['[4, 4, 3, 3, 3]', '[2, 3, 4, 3, 4]', '[3, 4, 3, 4, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
666,"['13039', '6647', '11258', '4148']","['2905483386.jpg', '6792764906.jpg', '1396963096.jpg', '3714205242.jpg']","['animals', 'nature', 'urban', 'nature']","['[4, 5, 3, 4, 4]', '[4, 4, 5, 4, 4, 4, 5, 5, 5, 5]', '[3, 3, 3, 3, 3, 2]', '[3, 3, 3, 3, 4, 4, 4, 4, 3, 4]']","['3', '3', '2', '3']","""3"""
667,"['9661', '6324', '1164', '7021']","['5906577702.jpg', '7600327444.jpg', '3195279209.jpg', '3302096633.jpg']","['urban', 'animals', 'animals', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
668,"['2908', '1714', '5547', '3048']","['3762258697.jpg', '6321678485.jpg', '1188760388.jpg', '6266724468.jpg']","['nature', 'people', 'nature', 'urban']","['[3, 3, 5, 3, 3, 4, 3, 5, 5, 5]', '[4, 4, 4, 4, 4, 3, 4, 4, 4, 4]', '[4, 4, 3, 3, 2]', '[3, 4, 3, 3, 4, 3]']","['3', '3', '2', '2']","""3"""
669,"['4614', '1234', '5037', '6827']","['415797652.jpg', '5486082535.jpg', '383639722.jpg', '3038343169.jpg']","['animals', 'people', 'urban', 'urban']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
670,"['3858', '8214', '1263', '9252']","['315632924.jpg', '1114759912.jpg', '2884427089.jpg', '6085625034.jpg']","['urban', 'animals', 'nature', 'people']","['[4, 4, 4, 3, 4]', '[4, 5, 4, 4, 4, 5, 4]', '[3, 3, 3, 3, 3]', '[4, 4, 5, 4, 5]']","['3', '3', '2', '3']","""3"""
671,"['6050', '6494', '2881', '13177']","['6291272369.jpg', '5423715824.jpg', '6062551899.jpg', '6809849963.jpg']","['nature', 'nature', 'nature', 'people']","['[3, 4, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[4, 2, 4, 3, 4]', '[3, 3, 4, 3, 4]']","['2', '2', '2', '2']","""2"""
672,"['2834', '11845', '13147', '12905']","['5180417235.jpg', '747240662.jpg', '5799592144.jpg', '2779561522.jpg']","['nature', 'animals', 'urban', 'nature']","['[3, 3, 4, 4, 5]', '[3, 4, 3, 4, 4, 4]', '[3, 3, 3, 3, 2, 3]', '[3, 4, 3, 4, 3]']","['3', '3', '2', '2']","""3"""
673,"['6485', '9431', '5135', '2595']","['3188569504.jpg', '2555347652.jpg', '8382845493.jpg', '5174978399.jpg']","['animals', 'nature', 'urban', 'urban']","['[4, 4, 3, 3, 3, 3]', '[3, 3, 3, 4, 4]', '[3, 3, 2, 3, 5, 3, 4, 3]', '[4, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
674,"['701', '981', '6310', '5872']","['5870246347.jpg', '4895522092.jpg', '4694510491.jpg', '6994618616.jpg']","['nature', 'animals', 'urban', 'animals']","['[3, 3, 3, 5, 4]', '[4, 4, 3, 4, 4, 4, 3, 3, 4, 4]', '[4, 4, 3, 3, 3]', '[3, 4, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
675,"['12470', '4985', '8084', '6608']","['7304402856.jpg', '5674285530.jpg', '7111113049.jpg', '213930656.jpg']","['people', 'nature', 'animals', 'animals']","['[4, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 2, 2, 3]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
676,"['2288', '4818', '6027', '4069']","['8338055397.jpg', '5786458517.jpg', '5913110247.jpg', '6884178924.jpg']","['people', 'urban', 'urban', 'animals']","['[5, 4, 4, 4, 4]', '[4, 4, 3, 3, 4, 4, 4, 4, 3, 4, 3]', '[5, 4, 4, 4, 5]', '[4, 4, 5, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
677,"['13544', '11413', '2876', '6552']","['3445566157.jpg', '8382963216.jpg', '3586575834.jpg', '2350435311.jpg']","['nature', 'nature', 'nature', 'urban']","['[4, 3, 3, 3, 3]', '[3, 4, 3, 3, 4]', '[2, 2, 3, 3, 3, 3, 3, 2, 3, 2]', '[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
678,"['10039', '8353', '2722', '1142']","['3869831722.jpg', '4155771288.jpg', '5693697239.jpg', '7551353162.jpg']","['urban', 'nature', 'urban', 'animals']","['[3, 3, 3, 4, 4, 4]', '[4, 3, 4, 4, 3, 4]', '[3, 3, 3, 3, 2]', '[3, 3, 3, 4, 4, 5]']","['3', '3', '2', '3']","""3"""
679,"['8362', '12967', '8827', '8118']","['6621982029.jpg', '5139453730.jpg', '8200412018.jpg', '3845472878.jpg']","['people', 'people', 'animals', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 2]', '[3, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
680,"['11342', '8161', '8000', '7072']","['2859898521.jpg', '6147882644.jpg', '7946474848.jpg', '6066038774.jpg']","['people', 'urban', 'people', 'animals']","['[4, 4, 4, 4, 4]', '[3, 4, 5, 3, 5]', '[4, 5, 4, 4, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
681,"['6604', '1669', '752', '1907']","['3265219659.jpg', '4457895549.jpg', '5115429480.jpg', '3619765817.jpg']","['people', 'nature', 'people', 'nature']","['[4, 2, 4, 3, 4, 4, 4, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 4]']","['2', '2', '2', '2']","""2"""
682,"['6713', '11674', '1584', '8509']","['55895848.jpg', '5507694415.jpg', '5895309029.jpg', '6031443210.jpg']","['nature', 'people', 'nature', 'people']","['[4, 4, 4, 3, 4]', '[4, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 4, 3, 3]']","['3', '3', '2', '2']","""3"""
683,"['9567', '11524', '3090', '8178']","['2910940924.jpg', '6168429172.jpg', '8043478606.jpg', '623826188.jpg']","['nature', 'nature', 'people', 'nature']","['[4, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
684,"['10070', '9514', '9526', '11134']","['7616169318.jpg', '8414932188.jpg', '5927824187.jpg', '249307851.jpg']","['urban', 'people', 'urban', 'nature']","['[4, 3, 4, 5, 4]', '[4, 4, 3, 4, 3]', '[4, 3, 5, 5, 1]', '[3, 3, 3, 2, 2]']","['3', '3', '3', '2']","""3"""
685,"['1662', '11159', '5502', '11455']","['5878324896.jpg', '4259933727.jpg', '2984416076.jpg', '6980804883.jpg']","['urban', 'nature', 'animals', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
686,"['7085', '3378', '8634', '4338']","['3806269557.jpg', '2834843036.jpg', '4951914964.jpg', '8463233242.jpg']","['animals', 'urban', 'nature', 'urban']","['[4, 4, 5, 5, 4]', '[4, 3, 4, 4, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
687,"['6729', '9690', '8721', '3283']","['2132438847.jpg', '5664554067.jpg', '316022684.jpg', '4748355449.jpg']","['nature', 'people', 'urban', 'animals']","['[2, 3, 2, 4, 4]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
688,"['1971', '9293', '13221', '1399']","['6526067013.jpg', '4108972654.jpg', '5642201415.jpg', '936706917.jpg']","['urban', 'people', 'urban', 'animals']","['[4, 4, 3, 3, 5, 4, 4]', '[4, 4, 3, 4, 4, 4, 4, 4, 4, 5]', '[3, 4, 4, 5, 4, 4, 4, 3, 4, 5]', '[4, 4, 4, 4, 3]']","['3', '3', '3', '3']","""3"""
689,"['139', '344', '3560', '11762']","['4548759929.jpg', '5639076986.jpg', '4021696052.jpg', '1045323592.jpg']","['animals', 'nature', 'people', 'urban']","['[4, 3, 4, 3, 3]', '[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 2, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
690,"['520', '8982', '11736', '3019']","['4645918131.jpg', '4163799045.jpg', '24934535.jpg', '6493073345.jpg']","['animals', 'urban', 'urban', 'animals']","['[4, 3, 4, 3, 5, 4, 3, 5, 5, 3]', '[4, 5, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[4, 3, 4, 5, 4]']","['3', '3', '2', '3']","""3"""
691,"['3698', '12772', '5863', '12180']","['4360545420.jpg', '5057896874.jpg', '2874469588.jpg', '4968177548.jpg']","['animals', 'people', 'animals', 'nature']","['[4, 4, 2, 4, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4, 3, 3, 3, 3, 3]', '[3, 4, 2, 3, 3, 3, 4, 4, 4, 3]']","['2', '2', '2', '2']","""2"""
692,"['13070', '25', '7784', '12223']","['7564237700.jpg', '2712955792.jpg', '3876307071.jpg', '5625394104.jpg']","['animals', 'urban', 'nature', 'nature']","['[4, 4, 3, 3, 4]', '[4, 4, 4, 5, 4, 5]', '[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
693,"['5211', '10930', '12272', '6909']","['4944520276.jpg', '5295705490.jpg', '1807436570.jpg', '6884408974.jpg']","['people', 'people', 'animals', 'people']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
694,"['13316', '5355', '4934', '10548']","['3774573324.jpg', '5350808361.jpg', '2816108674.jpg', '4799989027.jpg']","['nature', 'urban', 'nature', 'urban']","['[3, 5, 4, 3, 3, 2, 4, 5, 4, 5, 3, 5, 5, 4, 4]', '[4, 4, 4, 4, 3]', '[3, 3, 3, 3, 3]', '[2, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
695,"['6797', '9712', '1760', '56']","['4199876849.jpg', '2757844894.jpg', '7801115042.jpg', '4735877722.jpg']","['nature', 'nature', 'nature', 'urban']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 2, 3, 3, 3]', '[3, 3, 2, 4, 3]']","['2', '2', '2', '2']","""2"""
696,"['9430', '1410', '8814', '11495']","['2226095398.jpg', '3460102305.jpg', '5953606895.jpg', '6747019289.jpg']","['urban', 'people', 'urban', 'urban']","['[4, 4, 3, 4, 4, 3, 4, 4, 3, 3]', '[3, 4, 4, 4, 4]', '[3, 3, 3, 3, 3]', '[4, 4, 4, 4, 4, 4, 4, 5, 4, 4]']","['3', '3', '2', '3']","""3"""
