,file,path,age,gender,age_bag
17660,"['75998-1.jpg', '27938-0.jpg', '38246-18.jpg', '154132-0.jpg']","['25/111/75998-1.jpg', '25/112/27938-0.jpg', '22/111/38246-18.jpg', '24/111/154132-0.jpg']","['25', '25', '22', '24']","['male', 'female', 'male', 'male']","""25"""
16900,"['444468-0.jpg', '450759-0.jpg', '262473-0.jpg', '133168-0.jpg']","['29/111/444468-0.jpg', '29/111/450759-0.jpg', '20/112/262473-0.jpg', '28/111/133168-0.jpg']","['29', '29', '20', '28']","['male', 'male', 'female', 'male']","""29"""
7578,"['110132-0.jpg', '238264-0.jpg', '275445-0.jpg', '266972-0.jpg']","['18/111/110132-0.jpg', '18/111/238264-0.jpg', '18/111/275445-0.jpg', '18/112/266972-0.jpg']","['18', '18', '18', '18']","['male', 'male', 'male', 'female']","""18"""
6988,"['21790-0.jpg', '102151-2.jpg', '227327-1.jpg', '36129-0.jpg']","['23/112/21790-0.jpg', '23/112/102151-2.jpg', '23/111/227327-1.jpg', '18/112/36129-0.jpg']","['23', '23', '23', '18']","['female', 'female', 'male', 'female']","""23"""
13613,"['22421-0.jpg', '14607-0.jpg', '167207-0.jpg', '137750-0.jpg']","['28/112/22421-0.jpg', '28/112/14607-0.jpg', '23/111/167207-0.jpg', '27/111/137750-0.jpg']","['28', '28', '23', '27']","['female', 'female', 'male', 'male']","""28"""
16172,"['143985-0.jpg', '166021-0.jpg', '179457-0.jpg', '172447-0.jpg']","['25/111/143985-0.jpg', '25/111/166021-0.jpg', '23/112/179457-0.jpg', '25/111/172447-0.jpg']","['25', '25', '23', '25']","['male', 'male', 'female', 'male']","""25"""
3953,"['131797-0.jpg', '128702-0.jpg', '84522-1.jpg', '51520-1.jpg']","['29/111/131797-0.jpg', '29/112/128702-0.jpg', '22/112/84522-1.jpg', '20/111/51520-1.jpg']","['29', '29', '22', '20']","['male', 'female', 'female', 'male']","""29"""
18784,"['150425-0.jpg', '6928-0.jpg', '180701-0.jpg', '168325-0.jpg']","['27/111/150425-0.jpg', '27/112/6928-0.jpg', '22/111/180701-0.jpg', '22/111/168325-0.jpg']","['27', '27', '22', '22']","['male', 'female', 'male', 'male']","""27"""
19106,"['22875-0.jpg', '225128-1.jpg', '233420-0.jpg', '27728-0.jpg']","['24/111/22875-0.jpg', '24/111/225128-1.jpg', '21/111/233420-0.jpg', '24/111/27728-0.jpg']","['24', '24', '21', '24']","['male', 'male', 'male', 'male']","""24"""
12486,"['147424-0.jpg', '9201-0.jpg', '90041-0.jpg', '149472-1.jpg']","['27/111/147424-0.jpg', '27/111/9201-0.jpg', '23/112/90041-0.jpg', '25/111/149472-1.jpg']","['27', '27', '23', '25']","['male', 'male', 'female', 'male']","""27"""
3502,"['74717-1.jpg', '22679-0.jpg', '41685-0.jpg', '206401-1.jpg']","['25/112/74717-1.jpg', '25/111/22679-0.jpg', '19/111/41685-0.jpg', '22/111/206401-1.jpg']","['25', '25', '19', '22']","['female', 'male', 'male', 'male']","""25"""
21047,"['441625-0.jpg', '133028-0.jpg', '195545-0.jpg', '149476-0.jpg']","['30/111/441625-0.jpg', '30/112/133028-0.jpg', '23/112/195545-0.jpg', '25/111/149476-0.jpg']","['30', '30', '23', '25']","['male', 'female', 'female', 'male']","""30"""
6679,"['90210-0.jpg', '47191-4.jpg', '230268-0.jpg', '279483-0.jpg']","['20/111/90210-0.jpg', '20/111/47191-4.jpg', '20/111/230268-0.jpg', '19/111/279483-0.jpg']","['20', '20', '20', '19']","['male', 'male', 'male', 'male']","""20"""
13644,"['80390-0.jpg', '236711-1.jpg', '190217-0.jpg', '198016-0.jpg']","['21/111/80390-0.jpg', '21/111/236711-1.jpg', '21/111/190217-0.jpg', '21/111/198016-0.jpg']","['21', '21', '21', '21']","['male', 'male', 'male', 'male']","""21"""
13403,"['811-0.jpg', '174583-0.jpg', '284181-0.jpg', '236793-0.jpg']","['22/111/811-0.jpg', '22/111/174583-0.jpg', '19/112/284181-0.jpg', '20/112/236793-0.jpg']","['22', '22', '19', '20']","['male', 'male', 'female', 'female']","""22"""
19069,"['71567-0.jpg', '9634-0.jpg', '159326-0.jpg', '165302-0.jpg']","['28/111/71567-0.jpg', '28/111/9634-0.jpg', '25/111/159326-0.jpg', '25/111/165302-0.jpg']","['28', '28', '25', '25']","['male', 'male', 'male', 'male']","""28"""
14426,"['40628-0.jpg', '41023-0.jpg', '257409-0.jpg', '43980-0.jpg']","['19/112/40628-0.jpg', '19/111/41023-0.jpg', '19/111/257409-0.jpg', '19/112/43980-0.jpg']","['19', '19', '19', '19']","['female', 'male', 'male', 'female']","""19"""
5475,"['15013-0.jpg', '149106-0.jpg', '191556-1.jpg', '72577-0.jpg']","['28/111/15013-0.jpg', '28/111/149106-0.jpg', '26/112/191556-1.jpg', '26/111/72577-0.jpg']","['28', '28', '26', '26']","['male', 'male', 'female', 'male']","""28"""
12826,"['21852-0.jpg', '180898-0.jpg', '277804-1.jpg', '221961-6.jpg']","['23/111/21852-0.jpg', '23/111/180898-0.jpg', '20/112/277804-1.jpg', '20/111/221961-6.jpg']","['23', '23', '20', '20']","['male', 'male', 'female', 'male']","""23"""
14342,"['229180-0.jpg', '41931-0.jpg', '234448-0.jpg', '109506-1.jpg']","['19/111/229180-0.jpg', '19/112/41931-0.jpg', '19/112/234448-0.jpg', '19/112/109506-1.jpg']","['19', '19', '19', '19']","['male', 'female', 'female', 'female']","""19"""
5797,"['234281-0.jpg', '61529-1.jpg', '110487-0.jpg', '272364-0.jpg']","['18/112/234281-0.jpg', '18/111/61529-1.jpg', '18/111/110487-0.jpg', '18/111/272364-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'male', 'male']","""18"""
22675,"['145522-0.jpg', '140325-3.jpg', '216967-0.jpg', '179971-0.jpg']","['26/111/145522-0.jpg', '26/111/140325-3.jpg', '26/111/216967-0.jpg', '25/112/179971-0.jpg']","['26', '26', '26', '25']","['male', 'male', 'male', 'female']","""26"""
2242,"['154016-1.jpg', '194314-0.jpg', '199315-0.jpg', '282017-0.jpg']","['24/112/154016-1.jpg', '24/111/194314-0.jpg', '23/111/199315-0.jpg', '20/111/282017-0.jpg']","['24', '24', '23', '20']","['female', 'male', 'male', 'male']","""24"""
23255,"['89173-0.jpg', '81539-0.jpg', '178302-0.jpg', '179956-0.jpg']","['22/111/89173-0.jpg', '22/111/81539-0.jpg', '22/111/178302-0.jpg', '22/111/179956-0.jpg']","['22', '22', '22', '22']","['male', 'male', 'male', 'male']","""22"""
3714,"['103601-0.jpg', '232295-1.jpg', '102225-0.jpg', '39639-0.jpg']","['21/111/103601-0.jpg', '21/112/232295-1.jpg', '21/112/102225-0.jpg', '20/112/39639-0.jpg']","['21', '21', '21', '20']","['male', 'female', 'female', 'female']","""21"""
12848,"['148054-0.jpg', '186614-0.jpg', '220296-0.jpg', '168833-0.jpg']","['25/112/148054-0.jpg', '25/112/186614-0.jpg', '21/112/220296-0.jpg', '25/112/168833-0.jpg']","['25', '25', '21', '25']","['female', 'female', 'female', 'female']","""25"""
5674,"['19866-0.jpg', '167340-18.jpg', '81290-2.jpg', '154073-0.jpg']","['24/111/19866-0.jpg', '24/111/167340-18.jpg', '24/112/81290-2.jpg', '24/111/154073-0.jpg']","['24', '24', '24', '24']","['male', 'male', 'female', 'male']","""24"""
8186,"['94580-0.jpg', '36762-0.jpg', '249528-2.jpg', '219123-0.jpg']","['21/111/94580-0.jpg', '21/111/36762-0.jpg', '20/111/249528-2.jpg', '21/111/219123-0.jpg']","['21', '21', '20', '21']","['male', 'male', 'male', 'male']","""21"""
8074,"['168739-2.jpg', '443567-0.jpg', '107090-0.jpg', '219304-1.jpg']","['29/111/168739-2.jpg', '29/111/443567-0.jpg', '22/111/107090-0.jpg', '21/112/219304-1.jpg']","['29', '29', '22', '21']","['male', 'male', 'male', 'female']","""29"""
10299,"['8471-0.jpg', '138690-0.jpg', '226848-0.jpg', '24885-0.jpg']","['27/111/8471-0.jpg', '27/112/138690-0.jpg', '21/111/226848-0.jpg', '21/111/24885-0.jpg']","['27', '27', '21', '21']","['male', 'female', 'male', 'male']","""27"""
15928,"['135253-0.jpg', '130123-0.jpg', '30908-0.jpg', '8245-1.jpg']","['29/111/135253-0.jpg', '29/111/130123-0.jpg', '21/112/30908-0.jpg', '29/111/8245-1.jpg']","['29', '29', '21', '29']","['male', 'male', 'female', 'male']","""29"""
1623,"['259809-1.jpg', '111821-0.jpg', '279374-0.jpg', '260605-0.jpg']","['19/112/259809-1.jpg', '19/112/111821-0.jpg', '18/111/279374-0.jpg', '19/112/260605-0.jpg']","['19', '19', '18', '19']","['female', 'female', 'male', 'female']","""19"""
19714,"['216348-0.jpg', '98020-0.jpg', '193115-0.jpg', '234546-0.jpg']","['21/112/216348-0.jpg', '21/111/98020-0.jpg', '21/112/193115-0.jpg', '20/111/234546-0.jpg']","['21', '21', '21', '20']","['female', 'male', 'female', 'male']","""21"""
21773,"['192897-0.jpg', '160882-0.jpg', '15440-0.jpg', '174051-0.jpg']","['24/111/192897-0.jpg', '24/112/160882-0.jpg', '23/112/15440-0.jpg', '22/111/174051-0.jpg']","['24', '24', '23', '22']","['male', 'female', 'female', 'male']","""24"""
4254,"['182866-0.jpg', '15161-0.jpg', '21995-0.jpg', '182273-0.jpg']","['27/111/182866-0.jpg', '27/111/15161-0.jpg', '22/112/21995-0.jpg', '22/112/182273-0.jpg']","['27', '27', '22', '22']","['male', 'male', 'female', 'female']","""27"""
8998,"['315099-0.jpg', '155765-0.jpg', '262151-0.jpg', '14852-0.jpg']","['28/111/315099-0.jpg', '28/111/155765-0.jpg', '19/111/262151-0.jpg', '27/112/14852-0.jpg']","['28', '28', '19', '27']","['male', 'male', 'male', 'female']","""28"""
114,"['211052-0.jpg', '225826-0.jpg', '258645-0.jpg', '241036-1.jpg']","['20/111/211052-0.jpg', '20/112/225826-0.jpg', '19/111/258645-0.jpg', '19/111/241036-1.jpg']","['20', '20', '19', '19']","['male', 'female', 'male', 'male']","""20"""
7799,"['50285-0.jpg', '293553-0.jpg', '50041-0.jpg', '223371-3.jpg']","['18/111/50285-0.jpg', '18/111/293553-0.jpg', '18/112/50041-0.jpg', '18/111/223371-3.jpg']","['18', '18', '18', '18']","['male', 'male', 'female', 'male']","""18"""
13304,"['154062-1.jpg', '19868-1.jpg', '276716-0.jpg', '248613-6.jpg']","['25/111/154062-1.jpg', '25/111/19868-1.jpg', '21/112/276716-0.jpg', '21/111/248613-6.jpg']","['25', '25', '21', '21']","['male', 'male', 'female', 'male']","""25"""
12069,"['105460-0.jpg', '32404-0.jpg', '235298-0.jpg', '163548-0.jpg']","['24/111/105460-0.jpg', '24/111/32404-0.jpg', '20/111/235298-0.jpg', '24/111/163548-0.jpg']","['24', '24', '20', '24']","['male', 'male', 'male', 'male']","""24"""
18313,"['218332-1.jpg', '110205-0.jpg', '104997-0.jpg', '212171-2.jpg']","['20/112/218332-1.jpg', '20/112/110205-0.jpg', '20/111/104997-0.jpg', '20/111/212171-2.jpg']","['20', '20', '20', '20']","['female', 'female', 'male', 'male']","""20"""
1450,"['224868-0.jpg', '14407-0.jpg', '229220-0.jpg', '86756-0.jpg']","['23/112/224868-0.jpg', '23/111/14407-0.jpg', '20/111/229220-0.jpg', '23/111/86756-0.jpg']","['23', '23', '20', '23']","['female', 'male', 'male', 'male']","""23"""
1200,"['15336-0.jpg', '13411-0.jpg', '195621-0.jpg', '149475-0.jpg']","['26/111/15336-0.jpg', '26/112/13411-0.jpg', '21/111/195621-0.jpg', '25/111/149475-0.jpg']","['26', '26', '21', '25']","['male', 'female', 'male', 'male']","""26"""
23656,"['142680-0.jpg', '148874-0.jpg', '24466-0.jpg', '20162-2.jpg']","['27/111/142680-0.jpg', '27/112/148874-0.jpg', '24/111/24466-0.jpg', '25/111/20162-2.jpg']","['27', '27', '24', '25']","['male', 'female', 'male', 'male']","""27"""
4406,"['256090-0.jpg', '296155-0.jpg', '287914-0.jpg', '264494-0.jpg']","['18/111/256090-0.jpg', '18/112/296155-0.jpg', '18/111/287914-0.jpg', '18/111/264494-0.jpg']","['18', '18', '18', '18']","['male', 'female', 'male', 'male']","""18"""
22062,"['303447-0.jpg', '444281-0.jpg', '155741-0.jpg', '13503-1.jpg']","['30/111/303447-0.jpg', '30/111/444281-0.jpg', '24/112/155741-0.jpg', '25/111/13503-1.jpg']","['30', '30', '24', '25']","['male', 'male', 'female', 'male']","""30"""
16314,"['15428-1.jpg', '148042-0.jpg', '232265-0.jpg', '112648-0.jpg']","['27/112/15428-1.jpg', '27/112/148042-0.jpg', '19/112/232265-0.jpg', '19/111/112648-0.jpg']","['27', '27', '19', '19']","['female', 'female', 'female', 'male']","""27"""
13162,"['217859-0.jpg', '160519-0.jpg', '230541-0.jpg', '200634-0.jpg']","['23/111/217859-0.jpg', '23/111/160519-0.jpg', '23/112/230541-0.jpg', '20/111/200634-0.jpg']","['23', '23', '23', '20']","['male', 'male', 'female', 'male']","""23"""
20240,"['219837-0.jpg', '211739-0.jpg', '99491-0.jpg', '217937-0.jpg']","['23/112/219837-0.jpg', '23/112/211739-0.jpg', '22/112/99491-0.jpg', '23/111/217937-0.jpg']","['23', '23', '22', '23']","['female', 'female', 'female', 'male']","""23"""
23148,"['71499-0.jpg', '157798-0.jpg', '165462-0.jpg', '144112-1.jpg']","['27/111/71499-0.jpg', '27/111/157798-0.jpg', '24/112/165462-0.jpg', '27/111/144112-1.jpg']","['27', '27', '24', '27']","['male', 'male', 'female', 'male']","""27"""
22180,"['70664-0.jpg', '143590-0.jpg', '148911-0.jpg', '166702-0.jpg']","['28/112/70664-0.jpg', '28/112/143590-0.jpg', '25/111/148911-0.jpg', '25/111/166702-0.jpg']","['28', '28', '25', '25']","['female', 'female', 'male', 'male']","""28"""
13988,"['147258-0.jpg', '213860-1.jpg', '246450-0.jpg', '222847-0.jpg']","['25/111/147258-0.jpg', '25/111/213860-1.jpg', '21/111/246450-0.jpg', '20/111/222847-0.jpg']","['25', '25', '21', '20']","['male', 'male', 'male', 'male']","""25"""
19804,"['146268-0.jpg', '128998-0.jpg', '146295-0.jpg', '209725-0.jpg']","['30/112/146268-0.jpg', '30/111/128998-0.jpg', '25/111/146295-0.jpg', '23/111/209725-0.jpg']","['30', '30', '25', '23']","['female', 'male', 'male', 'male']","""30"""
261,"['310199-0.jpg', '137719-0.jpg', '179885-0.jpg', '84499-0.jpg']","['29/111/310199-0.jpg', '29/112/137719-0.jpg', '22/112/179885-0.jpg', '25/112/84499-0.jpg']","['29', '29', '22', '25']","['male', 'female', 'female', 'female']","""29"""
18069,"['191188-0.jpg', '174836-0.jpg', '152279-0.jpg', '28246-0.jpg']","['24/112/191188-0.jpg', '24/112/174836-0.jpg', '24/111/152279-0.jpg', '23/111/28246-0.jpg']","['24', '24', '24', '23']","['female', 'female', 'male', 'male']","""24"""
15156,"['239183-1.jpg', '231057-0.jpg', '51362-0.jpg', '92918-0.jpg']","['21/112/239183-1.jpg', '21/111/231057-0.jpg', '21/112/51362-0.jpg', '20/112/92918-0.jpg']","['21', '21', '21', '20']","['female', 'male', 'female', 'female']","""21"""
18274,"['207623-0.jpg', '167293-0.jpg', '87117-0.jpg', '96899-0.jpg']","['23/111/207623-0.jpg', '23/111/167293-0.jpg', '22/111/87117-0.jpg', '20/112/96899-0.jpg']","['23', '23', '22', '20']","['male', 'male', 'male', 'female']","""23"""
13889,"['318164-0.jpg', '71060-0.jpg', '25529-0.jpg', '176663-0.jpg']","['28/112/318164-0.jpg', '28/112/71060-0.jpg', '26/112/25529-0.jpg', '25/112/176663-0.jpg']","['28', '28', '26', '25']","['female', 'female', 'female', 'female']","""28"""
2081,"['446177-0.jpg', '134941-0.jpg', '179558-1.jpg', '15043-0.jpg']","['29/111/446177-0.jpg', '29/112/134941-0.jpg', '25/111/179558-1.jpg', '23/112/15043-0.jpg']","['29', '29', '25', '23']","['male', 'female', 'male', 'female']","""29"""
1007,"['201049-0.jpg', '190414-0.jpg', '89263-0.jpg', '112281-2.jpg']","['24/112/201049-0.jpg', '24/112/190414-0.jpg', '21/111/89263-0.jpg', '18/112/112281-2.jpg']","['24', '24', '21', '18']","['female', 'female', 'male', 'female']","""24"""
7335,"['137713-0.jpg', '153840-0.jpg', '40703-3.jpg', '233447-0.jpg']","['27/111/137713-0.jpg', '27/111/153840-0.jpg', '23/111/40703-3.jpg', '20/111/233447-0.jpg']","['27', '27', '23', '20']","['male', 'male', 'male', 'male']","""27"""
13932,"['254849-0.jpg', '243969-0.jpg', '216507-0.jpg', '37372-3.jpg']","['21/112/254849-0.jpg', '21/111/243969-0.jpg', '20/111/216507-0.jpg', '20/112/37372-3.jpg']","['21', '21', '20', '20']","['female', 'male', 'male', 'female']","""21"""
15237,"['193628-1.jpg', '18513-0.jpg', '94548-0.jpg', '19911-0.jpg']","['24/111/193628-1.jpg', '24/111/18513-0.jpg', '22/112/94548-0.jpg', '21/112/19911-0.jpg']","['24', '24', '22', '21']","['male', 'male', 'female', 'female']","""24"""
13328,"['84889-1.jpg', '144956-0.jpg', '176570-0.jpg', '163669-0.jpg']","['25/111/84889-1.jpg', '25/112/144956-0.jpg', '24/111/176570-0.jpg', '24/111/163669-0.jpg']","['25', '25', '24', '24']","['male', 'female', 'male', 'male']","""25"""
18364,"['8446-0.jpg', '73784-0.jpg', '100461-0.jpg', '35165-0.jpg']","['29/111/8446-0.jpg', '29/111/73784-0.jpg', '21/112/100461-0.jpg', '21/112/35165-0.jpg']","['29', '29', '21', '21']","['male', 'male', 'female', 'female']","""29"""
2046,"['78963-0.jpg', '19871-0.jpg', '36516-1.jpg', '166203-0.jpg']","['25/111/78963-0.jpg', '25/111/19871-0.jpg', '21/112/36516-1.jpg', '22/112/166203-0.jpg']","['25', '25', '21', '22']","['male', 'male', 'female', 'female']","""25"""
18139,"['138475-0.jpg', '149650-1.jpg', '160234-0.jpg', '23755-1.jpg']","['26/112/138475-0.jpg', '26/111/149650-1.jpg', '23/112/160234-0.jpg', '23/111/23755-1.jpg']","['26', '26', '23', '23']","['female', 'male', 'female', 'male']","""26"""
19037,"['151201-0.jpg', '71313-1.jpg', '17108-0.jpg', '27601-0.jpg']","['27/112/151201-0.jpg', '27/111/71313-1.jpg', '27/111/17108-0.jpg', '22/111/27601-0.jpg']","['27', '27', '27', '22']","['female', 'male', 'male', 'male']","""27"""
11404,"['5888-0.jpg', '312589-0.jpg', '11598-1.jpg', '82521-0.jpg']","['29/112/5888-0.jpg', '29/111/312589-0.jpg', '27/111/11598-1.jpg', '25/111/82521-0.jpg']","['29', '29', '27', '25']","['female', 'male', 'male', 'male']","""29"""
2090,"['50586-0.jpg', '212179-5.jpg', '213228-0.jpg', '290186-0.jpg']","['20/111/50586-0.jpg', '20/111/212179-5.jpg', '20/111/213228-0.jpg', '18/112/290186-0.jpg']","['20', '20', '20', '18']","['male', 'male', 'male', 'female']","""20"""
19792,"['239489-1.jpg', '48849-0.jpg', '274444-0.jpg', '240548-5.jpg']","['20/111/239489-1.jpg', '20/112/48849-0.jpg', '20/112/274444-0.jpg', '20/111/240548-5.jpg']","['20', '20', '20', '20']","['male', 'female', 'female', 'male']","""20"""
6719,"['97712-0.jpg', '280623-0.jpg', '270108-0.jpg', '277209-0.jpg']","['19/111/97712-0.jpg', '19/112/280623-0.jpg', '19/112/270108-0.jpg', '19/112/277209-0.jpg']","['19', '19', '19', '19']","['male', 'female', 'female', 'female']","""19"""
10991,"['220725-0.jpg', '28294-0.jpg', '273176-1.jpg', '220742-0.jpg']","['22/111/220725-0.jpg', '22/112/28294-0.jpg', '20/112/273176-1.jpg', '19/111/220742-0.jpg']","['22', '22', '20', '19']","['male', 'female', 'female', 'male']","""22"""
10124,"['272910-0.jpg', '226784-0.jpg', '250818-0.jpg', '53763-0.jpg']","['20/112/272910-0.jpg', '20/111/226784-0.jpg', '19/111/250818-0.jpg', '19/112/53763-0.jpg']","['20', '20', '19', '19']","['female', 'male', 'male', 'female']","""20"""
3996,"['153548-0.jpg', '73024-0.jpg', '104678-0.jpg', '202076-0.jpg']","['25/111/153548-0.jpg', '25/112/73024-0.jpg', '21/112/104678-0.jpg', '20/111/202076-0.jpg']","['25', '25', '21', '20']","['male', 'female', 'female', 'male']","""25"""
8747,"['110936-0.jpg', '107644-0.jpg', '46199-0.jpg', '260964-0.jpg']","['19/111/110936-0.jpg', '19/111/107644-0.jpg', '19/112/46199-0.jpg', '19/111/260964-0.jpg']","['19', '19', '19', '19']","['male', 'male', 'female', 'male']","""19"""
10217,"['244655-0.jpg', '275133-0.jpg', '50816-0.jpg', '288704-0.jpg']","['18/111/244655-0.jpg', '18/111/275133-0.jpg', '18/111/50816-0.jpg', '18/111/288704-0.jpg']","['18', '18', '18', '18']","['male', 'male', 'male', 'male']","""18"""
7567,"['319585-0.jpg', '8327-1.jpg', '89404-0.jpg', '441306-0.jpg']","['29/111/319585-0.jpg', '29/111/8327-1.jpg', '22/112/89404-0.jpg', '29/111/441306-0.jpg']","['29', '29', '22', '29']","['male', 'male', 'female', 'male']","""29"""
23982,"['76156-0.jpg', '71980-0.jpg', '150216-0.jpg', '167304-0.jpg']","['26/111/76156-0.jpg', '26/111/71980-0.jpg', '25/111/150216-0.jpg', '24/111/167304-0.jpg']","['26', '26', '25', '24']","['male', 'male', 'male', 'male']","""26"""
23191,"['158037-0.jpg', '148554-0.jpg', '151308-0.jpg', '25445-0.jpg']","['26/111/158037-0.jpg', '26/112/148554-0.jpg', '25/111/151308-0.jpg', '24/111/25445-0.jpg']","['26', '26', '25', '24']","['male', 'female', 'male', 'male']","""26"""
3860,"['39093-0.jpg', '43493-0.jpg', '272584-0.jpg', '114873-0.jpg']","['18/112/39093-0.jpg', '18/111/43493-0.jpg', '18/111/272584-0.jpg', '18/112/114873-0.jpg']","['18', '18', '18', '18']","['female', 'male', 'male', 'female']","""18"""
4942,"['303735-0.jpg', '13392-1.jpg', '131673-0.jpg', '81923-0.jpg']","['28/111/303735-0.jpg', '28/111/13392-1.jpg', '28/111/131673-0.jpg', '26/112/81923-0.jpg']","['28', '28', '28', '26']","['male', 'male', 'male', 'female']","""28"""
8630,"['270664-0.jpg', '215890-2.jpg', '50384-0.jpg', '111298-1.jpg']","['19/111/270664-0.jpg', '19/111/215890-2.jpg', '19/112/50384-0.jpg', '19/112/111298-1.jpg']","['19', '19', '19', '19']","['male', 'male', 'female', 'female']","""19"""
891,"['84351-0.jpg', '211212-0.jpg', '103397-0.jpg', '85784-0.jpg']","['23/111/84351-0.jpg', '23/111/211212-0.jpg', '21/112/103397-0.jpg', '22/111/85784-0.jpg']","['23', '23', '21', '22']","['male', 'male', 'female', 'male']","""23"""
15884,"['74719-0.jpg', '14131-0.jpg', '174846-0.jpg', '442-0.jpg']","['25/112/74719-0.jpg', '25/112/14131-0.jpg', '23/112/174846-0.jpg', '21/111/442-0.jpg']","['25', '25', '23', '21']","['female', 'female', 'female', 'male']","""25"""
24137,"['172143-0.jpg', '151316-0.jpg', '147049-0.jpg', '76779-0.jpg']","['25/111/172143-0.jpg', '25/112/151316-0.jpg', '25/112/147049-0.jpg', '25/112/76779-0.jpg']","['25', '25', '25', '25']","['male', 'female', 'female', 'female']","""25"""
943,"['167115-0.jpg', '174091-0.jpg', '251171-0.jpg', '232683-0.jpg']","['23/111/167115-0.jpg', '23/112/174091-0.jpg', '21/112/251171-0.jpg', '22/112/232683-0.jpg']","['23', '23', '21', '22']","['male', 'female', 'female', 'female']","""23"""
13961,"['322112-0.jpg', '319327-1.jpg', '230011-0.jpg', '32622-1.jpg']","['28/112/322112-0.jpg', '28/111/319327-1.jpg', '19/111/230011-0.jpg', '24/111/32622-1.jpg']","['28', '28', '19', '24']","['female', 'male', 'male', 'male']","""28"""
22398,"['83689-0.jpg', '222508-0.jpg', '37420-0.jpg', '20909-0.jpg']","['23/112/83689-0.jpg', '23/111/222508-0.jpg', '22/111/37420-0.jpg', '23/112/20909-0.jpg']","['23', '23', '22', '23']","['female', 'male', 'male', 'female']","""23"""
10975,"['163981-0.jpg', '139389-0.jpg', '166860-0.jpg', '175287-0.jpg']","['26/111/163981-0.jpg', '26/111/139389-0.jpg', '25/111/166860-0.jpg', '23/111/175287-0.jpg']","['26', '26', '25', '23']","['male', 'male', 'male', 'male']","""26"""
18872,"['147699-0.jpg', '76316-0.jpg', '31859-0.jpg', '215395-0.jpg']","['27/111/147699-0.jpg', '27/112/76316-0.jpg', '24/112/31859-0.jpg', '22/112/215395-0.jpg']","['27', '27', '24', '22']","['male', 'female', 'female', 'female']","""27"""
1210,"['10511-0.jpg', '73058-0.jpg', '252250-0.jpg', '219152-0.jpg']","['29/111/10511-0.jpg', '29/112/73058-0.jpg', '20/111/252250-0.jpg', '20/111/219152-0.jpg']","['29', '29', '20', '20']","['male', 'female', 'male', 'male']","""29"""
19287,"['442580-0.jpg', '443554-3.jpg', '89534-1.jpg', '23022-0.jpg']","['30/111/442580-0.jpg', '30/111/443554-3.jpg', '22/112/89534-1.jpg', '24/111/23022-0.jpg']","['30', '30', '22', '24']","['male', 'male', 'female', 'male']","""30"""
11260,"['142572-0.jpg', '131681-0.jpg', '96403-0.jpg', '174599-1.jpg']","['29/112/142572-0.jpg', '29/112/131681-0.jpg', '21/112/96403-0.jpg', '23/111/174599-1.jpg']","['29', '29', '21', '23']","['female', 'female', 'female', 'male']","""29"""
5093,"['267186-0.jpg', '206172-0.jpg', '240374-0.jpg', '219015-0.jpg']","['20/112/267186-0.jpg', '20/111/206172-0.jpg', '20/112/240374-0.jpg', '19/112/219015-0.jpg']","['20', '20', '20', '19']","['female', 'male', 'female', 'female']","""20"""
19782,"['312703-0.jpg', '447513-0.jpg', '79352-0.jpg', '200815-0.jpg']","['30/112/312703-0.jpg', '30/111/447513-0.jpg', '25/111/79352-0.jpg', '22/111/200815-0.jpg']","['30', '30', '25', '22']","['female', 'male', 'male', 'male']","""30"""
13964,"['174268-0.jpg', '164245-0.jpg', '23242-0.jpg', '174583-2.jpg']","['25/112/174268-0.jpg', '25/111/164245-0.jpg', '24/111/23242-0.jpg', '22/111/174583-2.jpg']","['25', '25', '24', '22']","['female', 'male', 'male', 'male']","""25"""
13431,"['131229-0.jpg', '4865-0.jpg', '15508-0.jpg', '84857-0.jpg']","['30/111/131229-0.jpg', '30/111/4865-0.jpg', '27/111/15508-0.jpg', '25/112/84857-0.jpg']","['30', '30', '27', '25']","['male', 'male', 'male', 'female']","""30"""
2271,"['190032-0.jpg', '106401-0.jpg', '111954-0.jpg', '261214-0.jpg']","['21/111/190032-0.jpg', '21/111/106401-0.jpg', '18/111/111954-0.jpg', '20/112/261214-0.jpg']","['21', '21', '18', '20']","['male', 'male', 'male', 'female']","""21"""
10969,"['265707-0.jpg', '30210-0.jpg', '40811-0.jpg', '200911-0.jpg']","['20/111/265707-0.jpg', '20/112/30210-0.jpg', '19/111/40811-0.jpg', '20/112/200911-0.jpg']","['20', '20', '19', '20']","['male', 'female', 'male', 'female']","""20"""
9291,"['44046-0.jpg', '252010-5.jpg', '274722-0.jpg', '34115-0.jpg']","['21/112/44046-0.jpg', '21/111/252010-5.jpg', '19/111/274722-0.jpg', '20/111/34115-0.jpg']","['21', '21', '19', '20']","['female', 'male', 'male', 'male']","""21"""
22114,"['187553-0.jpg', '85742-0.jpg', '249835-0.jpg', '110787-0.jpg']","['22/112/187553-0.jpg', '22/112/85742-0.jpg', '22/112/249835-0.jpg', '22/112/110787-0.jpg']","['22', '22', '22', '22']","['female', 'female', 'female', 'female']","""22"""
