,img_name,subject,age,age_group,age_group_bag
153,"['039A16.JPG', '073A15.JPG', '018A11.JPG', '058A05.JPG']","['039', '073', '018', '058']","['16', '15', '11', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
120,"['005A52.JPG', '047A55.JPG', '015A07.JPG', '025A22.JPG']","['005', '047', '015', '025']","['52', '55', '7', '22']","['41+', '41+', '04-11', '17-24']","""41+"""
133,"['068A13.JPG', '019A15.JPG', '056A06.JPG', '040A05.JPG']","['068', '019', '056', '040']","['13', '15', '6', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
171,"['082A31.JPG', '011A34.JPG', '014A12.JPG', '044A25.JPG']","['082', '011', '014', '044']","['31', '34', '12', '25']","['25-40', '25-40', '12-16', '25-40']","""25-40"""
165,"['008A16.JPG', '034A16.JPG', '057A07.JPG', '039A05.JPG']","['008', '034', '057', '039']","['16', '16', '7', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
12,"['005A49.JPG', '008A41.JPG', '078A03.JPG', '030A23.JPG']","['005', '008', '078', '030']","['49', '41', '3', '23']","['41+', '41+', '00-03', '17-24']","""41+"""
158,"['030A05.JPG', '038A04.JPG', '040A09.JPG', '011A07.JPG']","['030', '038', '040', '011']","['5', '4', '9', '7']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
140,"['051A17.JPG', '082A22.JPG', '024A10.JPG', '043A05.JPG']","['051', '082', '024', '043']","['17', '22', '10', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
132,"['027A20.JPG', '046A17.JPG', '010A10.JPG', '060A07.JPG']","['027', '046', '010', '060']","['20', '17', '10', '7']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
174,"['009A11.JPG', '039A10.JPG', '055A05.JPG', '070A08.JPG']","['009', '039', '055', '070']","['11', '10', '5', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
191,"['011A40.JPG', '048A27.JPG', '076A17.JPG', '067A39.JPG']","['011', '048', '076', '067']","['40', '27', '17', '39']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
54,"['004A62.JPG', '003A49.JPG', '063A00.JPG', '021A23.JPG']","['004', '003', '063', '021']","['62', '49', '0', '23']","['41+', '41+', '00-03', '17-24']","""41+"""
42,"['028A41.JPG', '048A50.JPG', '021A35.JPG', '033A14.JPG']","['028', '048', '021', '033']","['41', '50', '35', '14']","['41+', '41+', '25-40', '12-16']","""41+"""
91,"['062A38.JPG', '021A27.JPG', '055A12.JPG', '010A12.JPG']","['062', '021', '055', '010']","['38', '27', '12', '12']","['25-40', '25-40', '12-16', '12-16']","""25-40"""
78,"['039A45.JPG', '003A61.JPG', '073A16.JPG', '009A18.JPG']","['039', '003', '073', '009']","['45', '61', '16', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
155,"['018A25.JPG', '029A31.JPG', '023A29.JPG', '051A12.JPG']","['018', '029', '023', '051']","['25', '31', '29', '12']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
87,"['077A16.JPG', '016A12.JPG', '073A04.JPG', '074A13.JPG']","['077', '016', '073', '074']","['16', '12', '4', '13']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
145,"['077A15.JPG', '035A14.JPG', '034A04.JPG', '064A10.JPG']","['077', '035', '034', '064']","['15', '14', '4', '10']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
124,"['074A05.JPG', '069A05.JPG', '001A10.JPG', '008A08.JPG']","['074', '069', '001', '008']","['5', '5', '10', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
142,"['057A05.JPG', '019A07.JPG', '047A06.JPG', '078A10.JPG']","['057', '019', '047', '078']","['5', '7', '6', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
49,"['033A35.JPG', '005A30.JPG', '081A11.JPG', '054A17.JPG']","['033', '005', '081', '054']","['35', '30', '11', '17']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
30,"['013A44.JPG', '006A61.JPG', '058A04.JPG', '043A15.JPG']","['013', '006', '058', '043']","['44', '61', '4', '15']","['41+', '41+', '04-11', '12-16']","""41+"""
16,"['079A07.JPG', '066A11.JPG', '073A11.JPG', '060A10.JPG']","['079', '066', '073', '060']","['7', '11', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
63,"['067A14.JPG', '002A12.JPG', '075A10.JPG', '065A09.JPG']","['067', '002', '075', '065']","['14', '12', '10', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
103,"['007A26.JPG', '018A34.JPG', '029A13.JPG', '079A11.JPG']","['007', '018', '029', '079']","['26', '34', '13', '11']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
194,"['038A17.JPG', '029A23.JPG', '046A12.JPG', '077A08.JPG']","['038', '029', '046', '077']","['17', '23', '12', '8']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
49,"['033A35.JPG', '005A30.JPG', '081A11.JPG', '054A17.JPG']","['033', '005', '081', '054']","['35', '30', '11', '17']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
157,"['065A12.JPG', '016A14.JPG', '081A06.JPG', '022A16.JPG']","['065', '016', '081', '022']","['12', '14', '6', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
37,"['032A28.JPG', '018A36.JPG', '026A06.JPG', '051A15.JPG']","['032', '018', '026', '051']","['28', '36', '6', '15']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
113,"['043A00.JPG', '051A02.JPG', '010A01.JPG', '002A03.JPG']","['043', '051', '010', '002']","['0', '2', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
132,"['027A20.JPG', '046A17.JPG', '010A10.JPG', '060A07.JPG']","['027', '046', '010', '060']","['20', '17', '10', '7']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
14,"['041A24.JPG', '082A20.JPG', '044A13.JPG', '010A16.JPG']","['041', '082', '044', '010']","['24', '20', '13', '16']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
65,"['070A01.JPG', '077A03.JPG', '051A00.JPG', '063A02.JPG']","['070', '077', '051', '063']","['1', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
89,"['057A00.JPG', '039A02.JPG', '026A00.JPG', '070A02.JPG']","['057', '039', '026', '070']","['0', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
12,"['005A49.JPG', '008A41.JPG', '078A03.JPG', '030A23.JPG']","['005', '008', '078', '030']","['49', '41', '3', '23']","['41+', '41+', '00-03', '17-24']","""41+"""
70,"['080A05.JPG', '043A10.JPG', '010A07b.JPG', '059A02b.JPG']","['080', '043', '010', '059']","['5', '10', '7', '2']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
9,"['064A15.JPG', '015A15.JPG', '053A11.JPG', '076A09.JPG']","['064', '015', '053', '076']","['15', '15', '11', '9']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
4,"['048A11.JPG', '041A04.JPG', '081A01.JPG', '060A11.JPG']","['048', '041', '081', '060']","['11', '4', '1', '11']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
26,"['025A18.JPG', '014A22.JPG', '044A15.JPG', '052A04.JPG']","['025', '014', '044', '052']","['18', '22', '15', '4']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
71,"['040A00.JPG', '080A00.JPG', '037A01.JPG', '038A00.JPG']","['040', '080', '037', '038']","['0', '0', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
194,"['038A17.JPG', '029A23.JPG', '046A12.JPG', '077A08.JPG']","['038', '029', '046', '077']","['17', '23', '12', '8']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
29,"['043A03.JPG', '025A00.JPG', '042A01.JPG', '068A00.JPG']","['043', '025', '042', '068']","['3', '0', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
173,"['027A16.JPG', '051A14.JPG', '055A14.JPG', '050A06.JPG']","['027', '051', '055', '050']","['16', '14', '14', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
4,"['048A11.JPG', '041A04.JPG', '081A01.JPG', '060A11.JPG']","['048', '041', '081', '060']","['11', '4', '1', '11']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
30,"['013A44.JPG', '006A61.JPG', '058A04.JPG', '043A15.JPG']","['013', '006', '058', '043']","['44', '61', '4', '15']","['41+', '41+', '04-11', '12-16']","""41+"""
41,"['037A00.JPG', '082A00.JPG', '021A03.JPG', '024A00.JPG']","['037', '082', '021', '024']","['0', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
175,"['028A37.JPG', '024A30.JPG', '023A09.JPG', '048A18.JPG']","['028', '024', '023', '048']","['37', '30', '9', '18']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
52,"['042A08.JPG', '074A11.JPG', '015A05.JPG', '030A00.JPG']","['042', '074', '015', '030']","['8', '11', '5', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
95,"['073A01.JPG', '037A02.JPG', '081A03.JPG', '041A00.JPG']","['073', '037', '081', '041']","['1', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
92,"['027A22.JPG', '036A19.JPG', '077A13.JPG', '037A09.JPG']","['027', '036', '077', '037']","['22', '19', '13', '9']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
153,"['039A16.JPG', '073A15.JPG', '018A11.JPG', '058A05.JPG']","['039', '073', '018', '058']","['16', '15', '11', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
134,"['029A10.JPG', '047A11.JPG', '036A08.JPG', '020A04.JPG']","['029', '047', '036', '020']","['10', '11', '8', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
77,"['078A01.JPG', '075A01.JPG', '042A00.JPG', '053A01.JPG']","['078', '075', '042', '053']","['1', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
101,"['078A00.JPG', '009A00.JPG', '056A01.JPG', '009A03.JPG']","['078', '009', '056', '009']","['0', '0', '1', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
17,"['074A02.JPG', '044A03.JPG', '066A00.JPG', '081A02.JPG']","['074', '044', '066', '081']","['2', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
182,"['072A07.JPG', '049A08.JPG', '066A04.JPG', '064A03.JPG']","['072', '049', '066', '064']","['7', '8', '4', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
149,"['020A13.JPG', '023A14.JPG', '069A04.JPG', '017A07.JPG']","['020', '023', '069', '017']","['13', '14', '4', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
35,"['031A03.JPG', '069A03.JPG', '069A00.JPG', '076A02.JPG']","['031', '069', '069', '076']","['3', '3', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['001A28.JPG', '001A29.JPG', '002A31.JPG', '030A16.JPG']","['001', '001', '002', '030']","['28', '29', '31', '16']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
149,"['020A13.JPG', '023A14.JPG', '069A04.JPG', '017A07.JPG']","['020', '023', '069', '017']","['13', '14', '4', '7']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
25,"['082A25.JPG', '020A26.JPG', '015A04.JPG', '022A11.JPG']","['082', '020', '015', '022']","['25', '26', '4', '11']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
11,"['058A02.JPG', '048A00.JPG', '070A00.JPG', '025A03.JPG']","['058', '048', '070', '025']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
50,"['050A22.JPG', '018A18.JPG', '078A14.JPG', '051A05.JPG']","['050', '018', '078', '051']","['22', '18', '14', '5']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
129,"['030A04.JPG', '039A11.JPG', '011A05.JPG', '038A05.JPG']","['030', '039', '011', '038']","['4', '11', '5', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
10,"['076A08.JPG', '027A11.JPG', '071A00.JPG', '016A05.JPG']","['076', '027', '071', '016']","['8', '11', '0', '5']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
83,"['035A00.JPG', '054A02.JPG', '076A00.JPG', '058A01.JPG']","['035', '054', '076', '058']","['0', '2', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
147,"['017A29.JPG', '002A38.JPG', '011A13.JPG', '037A11.JPG']","['017', '002', '011', '037']","['29', '38', '13', '11']","['25-40', '25-40', '12-16', '04-11']","""25-40"""
14,"['041A24.JPG', '082A20.JPG', '044A13.JPG', '010A16.JPG']","['041', '082', '044', '010']","['24', '20', '13', '16']","['17-24', '17-24', '12-16', '12-16']","""17-24"""
193,"['008A35.JPG', '003A38.JPG', '045A18.JPG', '071A40.JPG']","['008', '003', '045', '071']","['35', '38', '18', '40']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
196,"['031A19.JPG', '058A17.JPG', '052A17.JPG', '035A23b.JPG']","['031', '058', '052', '035']","['19', '17', '17', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
148,"['030A18.JPG', '082A23.JPG', '054A10.JPG', '043A19.JPG']","['030', '082', '054', '043']","['18', '23', '10', '19']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
78,"['039A45.JPG', '003A61.JPG', '073A16.JPG', '009A18.JPG']","['039', '003', '073', '009']","['45', '61', '16', '18']","['41+', '41+', '12-16', '17-24']","""41+"""
12,"['005A49.JPG', '008A41.JPG', '078A03.JPG', '030A23.JPG']","['005', '008', '078', '030']","['49', '41', '3', '23']","['41+', '41+', '00-03', '17-24']","""41+"""
42,"['028A41.JPG', '048A50.JPG', '021A35.JPG', '033A14.JPG']","['028', '048', '021', '033']","['41', '50', '35', '14']","['41+', '41+', '25-40', '12-16']","""41+"""
75,"['078A12.JPG', '049A12.JPG', '040A14.JPG', '075A06.JPG']","['078', '049', '040', '075']","['12', '12', '14', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
173,"['027A16.JPG', '051A14.JPG', '055A14.JPG', '050A06.JPG']","['027', '051', '055', '050']","['16', '14', '14', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
5,"['077A00.JPG', '079A00.JPG', '014A03.JPG', '023A00.JPG']","['077', '079', '014', '023']","['0', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
77,"['078A01.JPG', '075A01.JPG', '042A00.JPG', '053A01.JPG']","['078', '075', '042', '053']","['1', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
18,"['004A48.JPG', '006A51.JPG', '032A18.JPG', '022A07.JPG']","['004', '006', '032', '022']","['48', '51', '18', '7']","['41+', '41+', '17-24', '04-11']","""41+"""
11,"['058A02.JPG', '048A00.JPG', '070A00.JPG', '025A03.JPG']","['058', '048', '070', '025']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
119,"['040A03b.JPG', '052A02.JPG', '033A02.JPG', '080A03.JPG']","['040', '052', '033', '080']","['3', '2', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['001A28.JPG', '001A29.JPG', '002A31.JPG', '030A16.JPG']","['001', '001', '002', '030']","['28', '29', '31', '16']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
60,"['062A53.JPG', '001A43b.JPG', '009A22b.JPG', '045A40.JPG']","['062', '001', '009', '045']","['53', '43', '22', '40']","['41+', '41+', '17-24', '25-40']","""41+"""
170,"['016A08.JPG', '061A06.JPG', '079A08.JPG', '073A00.JPG']","['016', '061', '079', '073']","['8', '6', '8', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
187,"['045A19.JPG', '022A18.JPG', '072A21.JPG', '047A23.JPG']","['045', '022', '072', '047']","['19', '18', '21', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
16,"['079A07.JPG', '066A11.JPG', '073A11.JPG', '060A10.JPG']","['079', '066', '073', '060']","['7', '11', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
154,"['080A04.JPG', '078A09.JPG', '031A04.JPG', '060A04.JPG']","['080', '078', '031', '060']","['4', '9', '4', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
104,"['035A21.JPG', '082A18.JPG', '054A09.JPG', '035A16.JPG']","['035', '082', '054', '035']","['21', '18', '9', '16']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
151,"['003A35.JPG', '042A28.JPG', '035A23a.JPG', '011A14.JPG']","['003', '042', '035', '011']","['35', '28', '23', '14']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
52,"['042A08.JPG', '074A11.JPG', '015A05.JPG', '030A00.JPG']","['042', '074', '015', '030']","['8', '11', '5', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
30,"['013A44.JPG', '006A61.JPG', '058A04.JPG', '043A15.JPG']","['013', '006', '058', '043']","['44', '61', '4', '15']","['41+', '41+', '04-11', '12-16']","""41+"""
137,"['038A14.JPG', '017A12.JPG', '029A16.JPG', '002A05.JPG']","['038', '017', '029', '002']","['14', '12', '16', '5']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
96,"['071A42.JPG', '004A51.JPG', '033A25.JPG', '035A09.JPG']","['071', '004', '033', '035']","['42', '51', '25', '9']","['41+', '41+', '25-40', '04-11']","""41+"""
48,"['062A47.JPG', '072A45.JPG', '034A35.JPG', '062A16.JPG']","['062', '072', '034', '062']","['47', '45', '35', '16']","['41+', '41+', '25-40', '12-16']","""41+"""
198,"['072A27.JPG', '018A29.JPG', '014A18.JPG', '008A18.JPG']","['072', '018', '014', '008']","['27', '29', '18', '18']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
140,"['051A17.JPG', '082A22.JPG', '024A10.JPG', '043A05.JPG']","['051', '082', '024', '043']","['17', '22', '10', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
79,"['063A33.JPG', '018A28.JPG', '023A07.JPG', '022A20.JPG']","['063', '018', '023', '022']","['33', '28', '7', '20']","['25-40', '25-40', '04-11', '17-24']","""25-40"""
18,"['004A48.JPG', '006A51.JPG', '032A18.JPG', '022A07.JPG']","['004', '006', '032', '022']","['48', '51', '18', '7']","['41+', '41+', '17-24', '04-11']","""41+"""
57,"['026A15.JPG', '054A12.JPG', '074A08.JPG', '066A02a.JPG']","['026', '054', '074', '066']","['15', '12', '8', '2']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
6,"['071A44.JPG', '006A69.JPG', '003A25.JPG', '074A06.JPG']","['071', '006', '003', '074']","['44', '69', '25', '6']","['41+', '41+', '25-40', '04-11']","""41+"""
105,"['035A12.JPG', '011A15.JPG', '068A12.JPG', '002A15.JPG']","['035', '011', '068', '002']","['12', '15', '12', '15']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
140,"['051A17.JPG', '082A22.JPG', '024A10.JPG', '043A05.JPG']","['051', '082', '024', '043']","['17', '22', '10', '5']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
114,"['048A54.JPG', '006A42.JPG', '025A39.JPG', '059A04.JPG']","['048', '006', '025', '059']","['54', '42', '39', '4']","['41+', '41+', '25-40', '04-11']","""41+"""
39,"['069A13.JPG', '054A16.JPG', '072A02.JPG', '075A02.JPG']","['069', '054', '072', '075']","['13', '16', '2', '2']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
197,"['011A30.JPG', '029A33.JPG', '037A18.JPG', '022A23.JPG']","['011', '029', '037', '022']","['30', '33', '18', '23']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
34,"['065A06b.JPG', '037A04.JPG', '020A08.JPG', '063A08.JPG']","['065', '037', '020', '063']","['6', '4', '8', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
98,"['043A23.JPG', '024A23.JPG', '063A18.JPG', '003A23.JPG']","['043', '024', '063', '003']","['23', '23', '18', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
69,"['015A14.JPG', '019A12.JPG', '052A16.JPG', '001A14.JPG']","['015', '019', '052', '001']","['14', '12', '16', '14']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
117,"['046A14.JPG', '056A15.JPG', '029A05.JPG', '037A06.JPG']","['046', '056', '029', '037']","['14', '15', '5', '6']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
