,img_name,subject,age,age_group,age_group_bag
165,"['074A15.JPG', '065A13.JPG', '032A06.JPG', '016A08.JPG']","['074', '065', '032', '016']","['15', '13', '6', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
70,"['060A11.JPG', '054A04.JPG', '070A01.JPG', '066A09.JPG']","['060', '054', '070', '066']","['11', '4', '1', '9']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
23,"['060A02.JPG', '066A00.JPG', '073A00.JPG', '077A03.JPG']","['060', '066', '073', '077']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
168,"['020A22.JPG', '020A20.JPG', '025A19.JPG', '030A23.JPG']","['020', '020', '025', '030']","['22', '20', '19', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
40,"['077A11.JPG', '059A07.JPG', '047A09.JPG', '009A09.JPG']","['077', '059', '047', '009']","['11', '7', '9', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
113,"['052A02.JPG', '081A00.JPG', '056A03.JPG', '058A03.JPG']","['052', '081', '056', '058']","['2', '0', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
2,"['001A18.JPG', '030A17.JPG', '053A11.JPG', '053A08.JPG']","['001', '030', '053', '053']","['18', '17', '11', '8']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
173,"['028A16.JPG', '051A16.JPG', '019A15.JPG', '047A12.JPG']","['028', '051', '019', '047']","['16', '16', '15', '12']","['12-16', '12-16', '12-16', '12-16']","""12-16"""
35,"['056A02.JPG', '074A03.JPG', '059A02b.JPG', '069A02.JPG']","['056', '074', '059', '069']","['2', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
120,"['001A43a.JPG', '027A41.JPG', '008A13.JPG', '001A08.JPG']","['001', '027', '008', '001']","['43', '41', '13', '8']","['41+', '41+', '12-16', '04-11']","""41+"""
129,"['080A14.JPG', '011A13.JPG', '030A16.JPG', '054A10.JPG']","['080', '011', '030', '054']","['14', '13', '16', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
183,"['005A35.JPG', '002A29.JPG', '067A21.JPG', '014A30.JPG']","['005', '002', '067', '014']","['35', '29', '21', '30']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
82,"['065A07b.JPG', '063A04.JPG', '065A11.JPG', '029A10.JPG']","['065', '063', '065', '029']","['7', '4', '11', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
151,"['063A33.JPG', '044A25.JPG', '012A25.JPG', '024A18.JPG']","['063', '044', '012', '024']","['33', '25', '25', '18']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
71,"['024A00.JPG', '063A02.JPG', '076A03.JPG', '040A00.JPG']","['024', '063', '076', '040']","['0', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
75,"['052A13.JPG', '022A14.JPG', '073A15.JPG', '040A10.JPG']","['052', '022', '073', '040']","['13', '14', '15', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
174,"['049A07.JPG', '016A07.JPG', '069A09.JPG', '075A10.JPG']","['049', '016', '069', '075']","['7', '7', '9', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
78,"['005A48.JPG', '071A44.JPG', '079A03.JPG', '060A20.JPG']","['005', '071', '079', '060']","['48', '44', '3', '20']","['41+', '41+', '00-03', '17-24']","""41+"""
180,"['019A23.JPG', '005A24.JPG', '035A09.JPG', '004A19.JPG']","['019', '005', '035', '004']","['23', '24', '9', '19']","['17-24', '17-24', '04-11', '17-24']","""17-24"""
140,"['076A17.JPG', '020A24.JPG', '037A09.JPG', '036A13.JPG']","['076', '020', '037', '036']","['17', '24', '9', '13']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
30,"['003A47.JPG', '047A45.JPG', '004A21.JPG', '072A14.JPG']","['003', '047', '004', '072']","['47', '45', '21', '14']","['41+', '41+', '17-24', '12-16']","""41+"""
169,"['008A16.JPG', '002A15.JPG', '011A11.JPG', '074A05.JPG']","['008', '002', '011', '074']","['16', '15', '11', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
89,"['050A03.JPG', '058A01.JPG', '081A02.JPG', '019A03.JPG']","['050', '058', '081', '019']","['3', '1', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
132,"['017A19.JPG', '038A21.JPG', '008A12.JPG', '040A05.JPG']","['017', '038', '008', '040']","['19', '21', '12', '5']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
53,"['077A02.JPG', '025A00.JPG', '066A02a.JPG', '078A00.JPG']","['077', '025', '066', '078']","['2', '0', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
10,"['048A10.JPG', '069A10.JPG', '033A10.JPG', '061A06.JPG']","['048', '069', '033', '061']","['10', '10', '10', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
48,"['062A53.JPG', '006A69.JPG', '080A12.JPG', '071A24.JPG']","['062', '006', '080', '071']","['53', '69', '12', '24']","['41+', '41+', '12-16', '17-24']","""41+"""
73,"['004A40.JPG', '032A40.JPG', '012A30.JPG', '011A02.JPG']","['004', '032', '012', '011']","['40', '40', '30', '2']","['25-40', '25-40', '25-40', '00-03']","""25-40"""
104,"['037A18.JPG', '063A22.JPG', '041A20.JPG', '064A04.JPG']","['037', '063', '041', '064']","['18', '22', '20', '4']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
73,"['004A40.JPG', '032A40.JPG', '012A30.JPG', '011A02.JPG']","['004', '032', '012', '011']","['40', '40', '30', '2']","['25-40', '25-40', '25-40', '00-03']","""25-40"""
92,"['003A20.JPG', '014A18.JPG', '082A22.JPG', '036A20.JPG']","['003', '014', '082', '036']","['20', '18', '22', '20']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
100,"['065A06a.JPG', '081A10.JPG', '050A10.JPG', '054A00.JPG']","['065', '081', '050', '054']","['6', '10', '10', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
170,"['044A07.JPG', '040A06.JPG', '042A05.JPG', '042A00.JPG']","['044', '040', '042', '042']","['7', '6', '5', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
94,"['055A05.JPG', '055A06.JPG', '015A07.JPG', '029A04.JPG']","['055', '055', '015', '029']","['5', '6', '7', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
100,"['065A06a.JPG', '081A10.JPG', '050A10.JPG', '054A00.JPG']","['065', '081', '050', '054']","['6', '10', '10', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
17,"['037A02.JPG', '064A01.JPG', '054A02.JPG', '075A02.JPG']","['037', '064', '054', '075']","['2', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
143,"['027A25.JPG', '027A30.JPG', '060A06.JPG', '028A28.JPG']","['027', '027', '060', '028']","['25', '30', '6', '28']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
56,"['008A17.JPG', '063A20.JPG', '058A04.JPG', '073A08.JPG']","['008', '063', '058', '073']","['17', '20', '4', '8']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
80,"['061A17.JPG', '020A18.JPG', '081A08.JPG', '054A12.JPG']","['061', '020', '081', '054']","['17', '18', '8', '12']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
35,"['056A02.JPG', '074A03.JPG', '059A02b.JPG', '069A02.JPG']","['056', '074', '059', '069']","['2', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
48,"['062A53.JPG', '006A69.JPG', '080A12.JPG', '071A24.JPG']","['062', '006', '080', '071']","['53', '69', '12', '24']","['41+', '41+', '12-16', '17-24']","""41+"""
12,"['001A43b.JPG', '045A43.JPG', '033A21.JPG', '036A08.JPG']","['001', '045', '033', '036']","['43', '43', '21', '8']","['41+', '41+', '17-24', '04-11']","""41+"""
112,"['080A04.JPG', '075A07.JPG', '076A00.JPG', '058A05.JPG']","['080', '075', '076', '058']","['4', '7', '0', '5']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
58,"['070A09.JPG', '081A07.JPG', '059A02a.JPG', '053A04.JPG']","['070', '081', '059', '053']","['9', '7', '2', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
63,"['049A16.JPG', '032A15.JPG', '034A13.JPG', '030A10.JPG']","['049', '032', '034', '030']","['16', '15', '13', '10']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
146,"['075A05.JPG', '081A04.JPG', '056A06.JPG', '065A04.JPG']","['075', '081', '056', '065']","['5', '4', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
87,"['016A12.JPG', '019A12.JPG', '080A00.JPG', '035A12.JPG']","['016', '019', '080', '035']","['12', '12', '0', '12']","['12-16', '12-16', '00-03', '12-16']","""12-16"""
183,"['005A35.JPG', '002A29.JPG', '067A21.JPG', '014A30.JPG']","['005', '002', '067', '014']","['35', '29', '21', '30']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
10,"['048A10.JPG', '069A10.JPG', '033A10.JPG', '061A06.JPG']","['048', '069', '033', '061']","['10', '10', '10', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
88,"['066A11.JPG', '026A04.JPG', '016A03.JPG', '038A10.JPG']","['066', '026', '016', '038']","['11', '4', '3', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
176,"['058A17.JPG', '013A18.JPG', '014A22.JPG', '002A23.JPG']","['058', '013', '014', '002']","['17', '18', '22', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
70,"['060A11.JPG', '054A04.JPG', '070A01.JPG', '066A09.JPG']","['060', '054', '070', '066']","['11', '4', '1', '9']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
12,"['001A43b.JPG', '045A43.JPG', '033A21.JPG', '036A08.JPG']","['001', '045', '033', '036']","['43', '43', '21', '8']","['41+', '41+', '17-24', '04-11']","""41+"""
42,"['048A49.JPG', '048A54.JPG', '045A12.JPG', '017A15.JPG']","['048', '048', '045', '017']","['49', '54', '12', '15']","['41+', '41+', '12-16', '12-16']","""41+"""
71,"['024A00.JPG', '063A02.JPG', '076A03.JPG', '040A00.JPG']","['024', '063', '076', '040']","['0', '2', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
119,"['035A01.JPG', '076A01.JPG', '041A00.JPG', '077A01.JPG']","['035', '076', '041', '077']","['1', '1', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
93,"['010A15.JPG', '054A16.JPG', '061A04.JPG', '018A16.JPG']","['010', '054', '061', '018']","['15', '16', '4', '16']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
36,"['006A42.JPG', '071A45.JPG', '025A22.JPG', '053A00.JPG']","['006', '071', '025', '053']","['42', '45', '22', '0']","['41+', '41+', '17-24', '00-03']","""41+"""
131,"['067A33.JPG', '067A30.JPG', '058A06.JPG', '069A11.JPG']","['067', '067', '058', '069']","['33', '30', '6', '11']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
102,"['003A58.JPG', '006A61.JPG', '038A17.JPG', '040A16.JPG']","['003', '006', '038', '040']","['58', '61', '17', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
77,"['065A03b.JPG', '080A02.JPG', '036A00.JPG', '053A01.JPG']","['065', '080', '036', '053']","['3', '2', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
58,"['070A09.JPG', '081A07.JPG', '059A02a.JPG', '053A04.JPG']","['070', '081', '059', '053']","['9', '7', '2', '4']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
43,"['022A27.JPG', '007A38.JPG', '073A11.JPG', '032A10.JPG']","['022', '007', '073', '032']","['27', '38', '11', '10']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
35,"['056A02.JPG', '074A03.JPG', '059A02b.JPG', '069A02.JPG']","['056', '074', '059', '069']","['2', '3', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
114,"['033A44.JPG', '006A51.JPG', '023A05.JPG', '039A07.JPG']","['033', '006', '023', '039']","['44', '51', '5', '7']","['41+', '41+', '04-11', '04-11']","""41+"""
77,"['065A03b.JPG', '080A02.JPG', '036A00.JPG', '053A01.JPG']","['065', '080', '036', '053']","['3', '2', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
89,"['050A03.JPG', '058A01.JPG', '081A02.JPG', '019A03.JPG']","['050', '058', '081', '019']","['3', '1', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
0,"['003A60.JPG', '003A61.JPG', '052A07.JPG', '062A15.JPG']","['003', '003', '052', '062']","['60', '61', '7', '15']","['41+', '41+', '04-11', '12-16']","""41+"""
20,"['055A22.JPG', '013A21.JPG', '022A20.JPG', '065A07a.JPG']","['055', '013', '022', '065']","['22', '21', '20', '7']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
85,"['082A25.JPG', '021A30.JPG', '007A39.JPG', '033A25.JPG']","['082', '021', '007', '033']","['25', '30', '39', '25']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
5,"['073A03.JPG', '081A01.JPG', '053A03.JPG', '046A01.JPG']","['073', '081', '053', '046']","['3', '1', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
175,"['005A31.JPG', '006A31.JPG', '041A19.JPG', '035A21.JPG']","['005', '006', '041', '035']","['31', '31', '19', '21']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
192,"['006A40.JPG', '025A34.JPG', '027A20.JPG', '021A20.JPG']","['006', '025', '027', '021']","['40', '34', '20', '20']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
198,"['008A31.JPG', '011A27.JPG', '020A26.JPG', '016A19.JPG']","['008', '011', '020', '016']","['31', '27', '26', '19']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
33,"['068A14.JPG', '047A15.JPG', '080A09.JPG', '079A00.JPG']","['068', '047', '080', '079']","['14', '15', '9', '0']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
65,"['081A03.JPG', '070A02.JPG', '073A02.JPG', '068A03.JPG']","['081', '070', '073', '068']","['3', '2', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
150,"['079A06.JPG', '047A06.JPG', '034A11.JPG', '032A08.JPG']","['079', '047', '034', '032']","['6', '6', '11', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
148,"['040A19.JPG', '082A20.JPG', '027A11.JPG', '010A10.JPG']","['040', '082', '027', '010']","['19', '20', '11', '10']","['17-24', '17-24', '04-11', '04-11']","""17-24"""
178,"['066A06b.JPG', '080A05.JPG', '066A06a.JPG', '074A11.JPG']","['066', '080', '066', '074']","['6', '5', '6', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
87,"['016A12.JPG', '019A12.JPG', '080A00.JPG', '035A12.JPG']","['016', '019', '080', '035']","['12', '12', '0', '12']","['12-16', '12-16', '00-03', '12-16']","""12-16"""
78,"['005A48.JPG', '071A44.JPG', '079A03.JPG', '060A20.JPG']","['005', '071', '079', '060']","['48', '44', '3', '20']","['41+', '41+', '00-03', '17-24']","""41+"""
122,"['008A21.JPG', '026A18.JPG', '076A13.JPG', '052A10.JPG']","['008', '026', '076', '052']","['21', '18', '13', '10']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
160,"['007A23.JPG', '047A18.JPG', '023A21.JPG', '041A06.JPG']","['007', '047', '023', '041']","['23', '18', '21', '6']","['17-24', '17-24', '17-24', '04-11']","""17-24"""
13,"['024A30.JPG', '033A35.JPG', '015A04.JPG', '020A08.JPG']","['024', '033', '015', '020']","['30', '35', '4', '8']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
66,"['034A44.JPG', '003A49.JPG', '065A12.JPG', '052A14.JPG']","['034', '003', '065', '052']","['44', '49', '12', '14']","['41+', '41+', '12-16', '12-16']","""41+"""
37,"['018A28.JPG', '034A39.JPG', '023A22.JPG', '036A01.JPG']","['018', '034', '023', '036']","['28', '39', '22', '1']","['25-40', '25-40', '17-24', '00-03']","""25-40"""
163,"['071A35.JPG', '018A25.JPG', '013A30.JPG', '039A16.JPG']","['071', '018', '013', '039']","['35', '25', '30', '16']","['25-40', '25-40', '25-40', '12-16']","""25-40"""
78,"['005A48.JPG', '071A44.JPG', '079A03.JPG', '060A20.JPG']","['005', '071', '079', '060']","['48', '44', '3', '20']","['41+', '41+', '00-03', '17-24']","""41+"""
105,"['041A13.JPG', '017A12.JPG', '002A05.JPG', '029A05.JPG']","['041', '017', '002', '029']","['13', '12', '5', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
25,"['029A29.JPG', '014A40.JPG', '020A36.JPG', '072A29.JPG']","['029', '014', '020', '072']","['29', '40', '36', '29']","['25-40', '25-40', '25-40', '25-40']","""25-40"""
190,"['001A33.JPG', '028A35.JPG', '029A22.JPG', '022A26.JPG']","['001', '028', '029', '022']","['33', '35', '22', '26']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
18,"['005A61.JPG', '072A45.JPG', '048A33.JPG', '002A03.JPG']","['005', '072', '048', '002']","['61', '45', '33', '3']","['41+', '41+', '25-40', '00-03']","""41+"""
130,"['036A11.JPG', '020A04.JPG', '026A07.JPG', '037A11.JPG']","['036', '020', '026', '037']","['11', '4', '7', '11']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
122,"['008A21.JPG', '026A18.JPG', '076A13.JPG', '052A10.JPG']","['008', '026', '076', '052']","['21', '18', '13', '10']","['17-24', '17-24', '12-16', '04-11']","""17-24"""
108,"['028A41.JPG', '039A50.JPG', '006A24.JPG', '070A07.JPG']","['028', '039', '006', '070']","['41', '50', '24', '7']","['41+', '41+', '17-24', '04-11']","""41+"""
187,"['024A25.JPG', '008A30.JPG', '082A23.JPG', '023A16.JPG']","['024', '008', '082', '023']","['25', '30', '23', '16']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
23,"['060A02.JPG', '066A00.JPG', '073A00.JPG', '077A03.JPG']","['060', '066', '073', '077']","['2', '0', '0', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
15,"['056A15.JPG', '078A15.JPG', '001A16.JPG', '008A03.JPG']","['056', '078', '001', '008']","['15', '15', '16', '3']","['12-16', '12-16', '12-16', '00-03']","""12-16"""
176,"['058A17.JPG', '013A18.JPG', '014A22.JPG', '002A23.JPG']","['058', '013', '014', '002']","['17', '18', '22', '23']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
24,"['048A46.JPG', '005A52.JPG', '072A19.JPG', '035A16.JPG']","['048', '005', '072', '035']","['46', '52', '19', '16']","['41+', '41+', '17-24', '12-16']","""41+"""
29,"['035A00.JPG', '019A00.JPG', '057A00.JPG', '033A02.JPG']","['035', '019', '057', '033']","['0', '0', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
123,"['078A13.JPG', '010A12.JPG', '008A08.JPG', '002A04.JPG']","['078', '010', '008', '002']","['13', '12', '8', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
18,"['005A61.JPG', '072A45.JPG', '048A33.JPG', '002A03.JPG']","['005', '072', '048', '002']","['61', '45', '33', '3']","['41+', '41+', '25-40', '00-03']","""41+"""
