,img_name,subject,age,age_group,age_group_bag
96,"['071A43.JPG', '003A58.JPG', '078A00.JPG', '012A23.JPG']","['071', '003', '078', '012']","['43', '58', '0', '23']","['41+', '41+', '00-03', '17-24']","""41+"""
139,"['066A06b.JPG', '040A10.JPG', '024A05.JPG', '075A06.JPG']","['066', '040', '024', '075']","['6', '10', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
174,"['034A13.JPG', '015A12.JPG', '074A07.JPG', '070A05.JPG']","['034', '015', '074', '070']","['13', '12', '7', '5']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
177,"['041A20.JPG', '030A17.JPG', '031A03.JPG', '059A04.JPG']","['041', '030', '031', '059']","['20', '17', '3', '4']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
78,"['013A44.JPG', '045A48.JPG', '011A27.JPG', '003A60.JPG']","['013', '045', '011', '003']","['44', '48', '27', '60']","['41+', '41+', '25-40', '41+']","""41+"""
57,"['077A13.JPG', '052A14.JPG', '054A11.JPG', '074A00.JPG']","['077', '052', '054', '074']","['13', '14', '11', '0']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
107,"['038A00.JPG', '076A03.JPG', '048A00.JPG', '077A00.JPG']","['038', '076', '048', '077']","['0', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
167,"['074A09.JPG', '041A09.JPG', '046A00.JPG', '048A10.JPG']","['074', '041', '046', '048']","['9', '9', '0', '10']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
77,"['009A01.JPG', '020A02.JPG', '016A03.JPG', '031A02.JPG']","['009', '020', '016', '031']","['1', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
122,"['060A19.JPG', '032A18.JPG', '081A00.JPG', '015A04.JPG']","['060', '032', '081', '015']","['19', '18', '0', '4']","['17-24', '17-24', '00-03', '04-11']","""17-24"""
24,"['006A55.JPG', '039A50.JPG', '012A30.JPG', '002A29.JPG']","['006', '039', '012', '002']","['55', '50', '30', '29']","['41+', '41+', '25-40', '25-40']","""41+"""
13,"['067A28.JPG', '023A25.JPG', '021A35.JPG', '035A03.JPG']","['067', '023', '021', '035']","['28', '25', '35', '3']","['25-40', '25-40', '25-40', '00-03']","""25-40"""
153,"['001A22.JPG', '041A19.JPG', '046A17.JPG', '073A15.JPG']","['001', '041', '046', '073']","['22', '19', '17', '15']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
83,"['073A00.JPG', '059A03.JPG', '081A02.JPG', '057A00.JPG']","['073', '059', '081', '057']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
48,"['062A53.JPG', '071A45.JPG', '038A11.JPG', '018A29.JPG']","['062', '071', '038', '018']","['53', '45', '11', '29']","['41+', '41+', '04-11', '25-40']","""41+"""
196,"['012A25.JPG', '001A29.JPG', '007A22.JPG', '032A40.JPG']","['012', '001', '007', '032']","['25', '29', '22', '40']","['25-40', '25-40', '17-24', '25-40']","""25-40"""
29,"['074A01.JPG', '082A00.JPG', '036A03.JPG', '016A01.JPG']","['074', '082', '036', '016']","['1', '0', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
189,"['042A04.JPG', '073A04.JPG', '026A07.JPG', '036A06.JPG']","['042', '073', '026', '036']","['4', '4', '7', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
9,"['046A12.JPG', '058A13.JPG', '029A16.JPG', '037A11.JPG']","['046', '058', '029', '037']","['12', '13', '16', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
90,"['028A41.JPG', '039A52.JPG', '082A23.JPG', '033A21.JPG']","['028', '039', '082', '033']","['41', '52', '23', '21']","['41+', '41+', '17-24', '17-24']","""41+"""
134,"['073A16.JPG', '077A14.JPG', '069A06.JPG', '080A12.JPG']","['073', '077', '069', '080']","['16', '14', '6', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
91,"['007A37.JPG', '012A26.JPG', '024A07.JPG', '011A13.JPG']","['007', '012', '024', '011']","['37', '26', '7', '13']","['25-40', '25-40', '04-11', '12-16']","""25-40"""
45,"['055A14.JPG', '025A12.JPG', '036A01.JPG', '060A02.JPG']","['055', '025', '036', '060']","['14', '12', '1', '2']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
102,"['047A55.JPG', '005A48.JPG', '027A11.JPG', '006A28.JPG']","['047', '005', '027', '006']","['55', '48', '11', '28']","['41+', '41+', '04-11', '25-40']","""41+"""
48,"['062A53.JPG', '071A45.JPG', '038A11.JPG', '018A29.JPG']","['062', '071', '038', '018']","['53', '45', '11', '29']","['41+', '41+', '04-11', '25-40']","""41+"""
13,"['067A28.JPG', '023A25.JPG', '021A35.JPG', '035A03.JPG']","['067', '023', '021', '035']","['28', '25', '35', '3']","['25-40', '25-40', '25-40', '00-03']","""25-40"""
82,"['065A07a.JPG', '073A09.JPG', '068A10a.JPG', '080A03.JPG']","['065', '073', '068', '080']","['7', '9', '10', '3']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
180,"['004A26.JPG', '045A28.JPG', '069A07.JPG', '044A07.JPG']","['004', '045', '069', '044']","['26', '28', '7', '7']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
1,"['017A26.JPG', '048A33.JPG', '078A02.JPG', '041A04.JPG']","['017', '048', '078', '041']","['26', '33', '2', '4']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
109,"['067A39.JPG', '082A27.JPG', '031A04.JPG', '016A05.JPG']","['067', '082', '031', '016']","['39', '27', '4', '5']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
102,"['047A55.JPG', '005A48.JPG', '027A11.JPG', '006A28.JPG']","['047', '005', '027', '006']","['55', '48', '11', '28']","['41+', '41+', '04-11', '25-40']","""41+"""
3,"['047A15.JPG', '068A13.JPG', '035A12.JPG', '032A06.JPG']","['047', '068', '035', '032']","['15', '13', '12', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
129,"['040A12.JPG', '079A13.JPG', '050A06.JPG', '044A13.JPG']","['040', '079', '050', '044']","['12', '13', '6', '13']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
42,"['006A42.JPG', '062A45.JPG', '080A07.JPG', '011A17.JPG']","['006', '062', '080', '011']","['42', '45', '7', '17']","['41+', '41+', '04-11', '17-24']","""41+"""
79,"['013A25.JPG', '033A39.JPG', '019A03.JPG', '040A14.JPG']","['013', '033', '019', '040']","['25', '39', '3', '14']","['25-40', '25-40', '00-03', '12-16']","""25-40"""
125,"['076A01.JPG', '056A02.JPG', '054A00.JPG', '066A02b.JPG']","['076', '056', '054', '066']","['1', '2', '0', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
27,"['035A16.JPG', '077A12.JPG', '040A16.JPG', '018A06.JPG']","['035', '077', '040', '018']","['16', '12', '16', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
59,"['043A00.JPG', '076A02.JPG', '042A01.JPG', '078A01.JPG']","['043', '076', '042', '078']","['0', '2', '1', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
63,"['008A16.JPG', '009A16b.JPG', '073A07.JPG', '066A02a.JPG']","['008', '009', '073', '066']","['16', '16', '7', '2']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
36,"['004A53.JPG', '005A61.JPG', '044A03.JPG', '002A03.JPG']","['004', '005', '044', '002']","['53', '61', '3', '3']","['41+', '41+', '00-03', '00-03']","""41+"""
40,"['029A05.JPG', '064A04.JPG', '077A04.JPG', '015A09.JPG']","['029', '064', '077', '015']","['5', '4', '4', '9']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
103,"['022A26.JPG', '062A30.JPG', '048A30.JPG', '081A10.JPG']","['022', '062', '048', '081']","['26', '30', '30', '10']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
120,"['013A41.JPG', '048A52.JPG', '004A40.JPG', '009A18.JPG']","['013', '048', '004', '009']","['41', '52', '40', '18']","['41+', '41+', '25-40', '17-24']","""41+"""
52,"['054A10.JPG', '066A06a.JPG', '009A09.JPG', '069A00.JPG']","['054', '066', '009', '069']","['10', '6', '9', '0']","['04-11', '04-11', '04-11', '00-03']","""04-11"""
15,"['050A14.JPG', '031A12.JPG', '081A03.JPG', '073A01.JPG']","['050', '031', '081', '073']","['14', '12', '3', '1']","['12-16', '12-16', '00-03', '00-03']","""12-16"""
93,"['028A16.JPG', '048A16.JPG', '010A10.JPG', '065A03b.JPG']","['028', '048', '010', '065']","['16', '16', '10', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
88,"['054A09.JPG', '060A04.JPG', '046A10.JPG', '053A06.JPG']","['054', '060', '046', '053']","['9', '4', '10', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
29,"['074A01.JPG', '082A00.JPG', '036A03.JPG', '016A01.JPG']","['074', '082', '036', '016']","['1', '0', '3', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
171,"['077A08.JPG', '055A04.JPG', '080A01.JPG', '035A09.JPG']","['077', '055', '080', '035']","['8', '4', '1', '9']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
164,"['012A34.JPG', '021A39.JPG', '014A30.JPG', '047A11.JPG']","['012', '021', '014', '047']","['34', '39', '30', '11']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
183,"['056A10.JPG', '076A05.JPG', '061A07.JPG', '081A06.JPG']","['056', '076', '061', '081']","['10', '5', '7', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
1,"['017A26.JPG', '048A33.JPG', '078A02.JPG', '041A04.JPG']","['017', '048', '078', '041']","['26', '33', '2', '4']","['25-40', '25-40', '00-03', '04-11']","""25-40"""
93,"['028A16.JPG', '048A16.JPG', '010A10.JPG', '065A03b.JPG']","['028', '048', '010', '065']","['16', '16', '10', '3']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
127,"['061A32.JPG', '019A30.JPG', '063A09.JPG', '065A06a.JPG']","['061', '019', '063', '065']","['32', '30', '9', '6']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
101,"['074A02.JPG', '065A03a.JPG', '053A03.JPG', '040A03b.JPG']","['074', '065', '053', '040']","['2', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
66,"['048A49.JPG', '006A67.JPG', '011A20.JPG', '037A18.JPG']","['048', '006', '011', '037']","['49', '67', '20', '18']","['41+', '41+', '17-24', '17-24']","""41+"""
27,"['035A16.JPG', '077A12.JPG', '040A16.JPG', '018A06.JPG']","['035', '077', '040', '018']","['16', '12', '16', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
53,"['063A00.JPG', '051A00.JPG', '038A01.JPG', '053A02.JPG']","['063', '051', '038', '053']","['0', '0', '1', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
134,"['073A16.JPG', '077A14.JPG', '069A06.JPG', '080A12.JPG']","['073', '077', '069', '080']","['16', '14', '6', '12']","['12-16', '12-16', '04-11', '12-16']","""12-16"""
155,"['036A08.JPG', '011A05.JPG', '057A06.JPG', '065A04.JPG']","['036', '011', '057', '065']","['8', '5', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
171,"['077A08.JPG', '055A04.JPG', '080A01.JPG', '035A09.JPG']","['077', '055', '080', '035']","['8', '4', '1', '9']","['04-11', '04-11', '00-03', '04-11']","""04-11"""
190,"['072A27.JPG', '082A31.JPG', '067A33.JPG', '057A17.JPG']","['072', '082', '067', '057']","['27', '31', '33', '17']","['25-40', '25-40', '25-40', '17-24']","""25-40"""
104,"['021A23.JPG', '026A19.JPG', '005A18.JPG', '037A19.JPG']","['021', '026', '005', '037']","['23', '19', '18', '19']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
108,"['011A42.JPG', '062A54.JPG', '038A21.JPG', '066A11.JPG']","['011', '062', '038', '066']","['42', '54', '21', '11']","['41+', '41+', '17-24', '04-11']","""41+"""
116,"['010A18.JPG', '033A18.JPG', '072A19.JPG', '056A15.JPG']","['010', '033', '072', '056']","['18', '18', '19', '15']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
156,"['072A25.JPG', '038A34.JPG', '021A30.JPG', '075A05.JPG']","['072', '038', '021', '075']","['25', '34', '30', '5']","['25-40', '25-40', '25-40', '04-11']","""25-40"""
84,"['003A47.JPG', '006A61.JPG', '073A05.JPG', '015A14.JPG']","['003', '006', '073', '015']","['47', '61', '5', '14']","['41+', '41+', '04-11', '12-16']","""41+"""
140,"['039A35.JPG', '022A28.JPG', '017A19.JPG', '047A23.JPG']","['039', '022', '017', '047']","['35', '28', '19', '23']","['25-40', '25-40', '17-24', '17-24']","""25-40"""
83,"['073A00.JPG', '059A03.JPG', '081A02.JPG', '057A00.JPG']","['073', '059', '081', '057']","['0', '3', '2', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
89,"['066A03.JPG', '058A01.JPG', '073A02.JPG', '037A02.JPG']","['066', '058', '073', '037']","['3', '1', '2', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
47,"['065A02a.JPG', '075A00.JPG', '015A01.JPG', '050A00.JPG']","['065', '075', '015', '050']","['2', '0', '1', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
63,"['008A16.JPG', '009A16b.JPG', '073A07.JPG', '066A02a.JPG']","['008', '009', '073', '066']","['16', '16', '7', '2']","['12-16', '12-16', '04-11', '00-03']","""12-16"""
132,"['027A36.JPG', '067A30.JPG', '010A06.JPG', '017A38.JPG']","['027', '067', '010', '017']","['36', '30', '6', '38']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
8,"['034A21.JPG', '052A18.JPG', '020A22.JPG', '023A22.JPG']","['034', '052', '020', '023']","['21', '18', '22', '22']","['17-24', '17-24', '17-24', '17-24']","""17-24"""
35,"['035A01.JPG', '042A00.JPG', '009A00.JPG', '019A00.JPG']","['035', '042', '009', '019']","['1', '0', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
13,"['067A28.JPG', '023A25.JPG', '021A35.JPG', '035A03.JPG']","['067', '023', '021', '035']","['28', '25', '35', '3']","['25-40', '25-40', '25-40', '00-03']","""25-40"""
107,"['038A00.JPG', '076A03.JPG', '048A00.JPG', '077A00.JPG']","['038', '076', '048', '077']","['0', '3', '0', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
34,"['080A08.JPG', '060A08.JPG', '002A05.JPG', '020A04.JPG']","['080', '060', '002', '020']","['8', '8', '5', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
130,"['011A11.JPG', '064A10.JPG', '026A04.JPG', '010A05.JPG']","['011', '064', '026', '010']","['11', '10', '4', '5']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
2,"['029A23.JPG', '025A23.JPG', '045A18.JPG', '037A13.JPG']","['029', '025', '045', '037']","['23', '23', '18', '13']","['17-24', '17-24', '17-24', '12-16']","""17-24"""
120,"['013A41.JPG', '048A52.JPG', '004A40.JPG', '009A18.JPG']","['013', '048', '004', '009']","['41', '52', '40', '18']","['41+', '41+', '25-40', '17-24']","""41+"""
12,"['003A61.JPG', '048A54.JPG', '059A12.JPG', '039A45.JPG']","['003', '048', '059', '039']","['61', '54', '12', '45']","['41+', '41+', '12-16', '41+']","""41+"""
21,"['073A13.JPG', '053A12.JPG', '012A07.JPG', '056A04.JPG']","['073', '053', '012', '056']","['13', '12', '7', '4']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
67,"['018A33.JPG', '061A26.JPG', '027A13.JPG', '044A21.JPG']","['018', '061', '027', '044']","['33', '26', '13', '21']","['25-40', '25-40', '12-16', '17-24']","""25-40"""
173,"['039A17.JPG', '072A17.JPG', '075A11.JPG', '059A14.JPG']","['039', '072', '075', '059']","['17', '17', '11', '14']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
173,"['039A17.JPG', '072A17.JPG', '075A11.JPG', '059A14.JPG']","['039', '072', '075', '059']","['17', '17', '11', '14']","['17-24', '17-24', '04-11', '12-16']","""17-24"""
155,"['036A08.JPG', '011A05.JPG', '057A06.JPG', '065A04.JPG']","['036', '011', '057', '065']","['8', '5', '6', '4']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
77,"['009A01.JPG', '020A02.JPG', '016A03.JPG', '031A02.JPG']","['009', '020', '016', '031']","['1', '2', '3', '2']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
123,"['032A15.JPG', '045A12.JPG', '052A13.JPG', '060A11.JPG']","['032', '045', '052', '060']","['15', '12', '13', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
17,"['075A03.JPG', '014A03.JPG', '063A02.JPG', '023A03.JPG']","['075', '014', '063', '023']","['3', '3', '2', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
179,"['042A10.JPG', '058A04.JPG', '016A10.JPG', '051A08.JPG']","['042', '058', '016', '051']","['10', '4', '10', '8']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
28,"['030A07.JPG', '021A05.JPG', '070A03.JPG', '082A03.JPG']","['030', '021', '070', '082']","['7', '5', '3', '3']","['04-11', '04-11', '00-03', '00-03']","""04-11"""
139,"['066A06b.JPG', '040A10.JPG', '024A05.JPG', '075A06.JPG']","['066', '040', '024', '075']","['6', '10', '5', '6']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
78,"['013A44.JPG', '045A48.JPG', '011A27.JPG', '003A60.JPG']","['013', '045', '011', '003']","['44', '48', '27', '60']","['41+', '41+', '25-40', '41+']","""41+"""
123,"['032A15.JPG', '045A12.JPG', '052A13.JPG', '060A11.JPG']","['032', '045', '052', '060']","['15', '12', '13', '11']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
168,"['063A33.JPG', '013A34.JPG', '055A08.JPG', '032A28.JPG']","['063', '013', '055', '032']","['33', '34', '8', '28']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
120,"['013A41.JPG', '048A52.JPG', '004A40.JPG', '009A18.JPG']","['013', '048', '004', '009']","['41', '52', '40', '18']","['41+', '41+', '25-40', '17-24']","""41+"""
65,"['070A02.JPG', '041A00.JPG', '069A03.JPG', '013A00.JPG']","['070', '041', '069', '013']","['2', '0', '3', '0']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
132,"['027A36.JPG', '067A30.JPG', '010A06.JPG', '017A38.JPG']","['027', '067', '010', '017']","['36', '30', '6', '38']","['25-40', '25-40', '04-11', '25-40']","""25-40"""
101,"['074A02.JPG', '065A03a.JPG', '053A03.JPG', '040A03b.JPG']","['074', '065', '053', '040']","['2', '3', '3', '3']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
7,"['048A27.JPG', '025A39.JPG', '043A10.JPG', '069A05.JPG']","['048', '025', '043', '069']","['27', '39', '10', '5']","['25-40', '25-40', '04-11', '04-11']","""25-40"""
118,"['066A10.JPG', '012A04.JPG', '001A10.JPG', '039A10.JPG']","['066', '012', '001', '039']","['10', '4', '10', '10']","['04-11', '04-11', '04-11', '04-11']","""04-11"""
24,"['006A55.JPG', '039A50.JPG', '012A30.JPG', '002A29.JPG']","['006', '039', '012', '002']","['55', '50', '30', '29']","['41+', '41+', '25-40', '25-40']","""41+"""
119,"['022A00.JPG', '078A03.JPG', '079A00.JPG', '044A01.JPG']","['022', '078', '079', '044']","['0', '3', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
182,"['016A16.JPG', '011A15.JPG', '074A15.JPG', '047A06.JPG']","['016', '011', '074', '047']","['16', '15', '15', '6']","['12-16', '12-16', '12-16', '04-11']","""12-16"""
170,"['014A12.JPG', '057A16.JPG', '031A11.JPG', '045A08.JPG']","['014', '057', '031', '045']","['12', '16', '11', '8']","['12-16', '12-16', '04-11', '04-11']","""12-16"""
119,"['022A00.JPG', '078A03.JPG', '079A00.JPG', '044A01.JPG']","['022', '078', '079', '044']","['0', '3', '0', '1']","['00-03', '00-03', '00-03', '00-03']","""00-03"""
194,"['012A36.JPG', '008A33.JPG', '082A20.JPG', '051A12.JPG']","['012', '008', '082', '051']","['36', '33', '20', '12']","['25-40', '25-40', '17-24', '12-16']","""25-40"""
108,"['011A42.JPG', '062A54.JPG', '038A21.JPG', '066A11.JPG']","['011', '062', '038', '066']","['42', '54', '21', '11']","['41+', '41+', '17-24', '04-11']","""41+"""
